"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2160","13","text","0","2165","0.0-0.0","s617","","","","","","","","","","","","","","","","","","","",""
"837","89","poldrack-text","1","4005","0.0-1.0","s617","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","837","500","fmri_response_test","","","","","","","","","","","","","","","",""
"486","71","poldrack-text","2","4995","0.0-2.0","s617","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","486","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10972","","survey-text","3","16479","0.0-3.0","s617","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"38496","32","poldrack-single-stim","4","55980","0.0-4.0","s617","","38496","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","38496","","","","","","","","","","","",""
"","","call-function","5","55981","0.0-5.0-0.0","s617","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","56484","0.0-5.0-1.0","s617","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","56587","0.0-5.0-2.0","s617","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","8","color","switch","stay","0","","","",""
"899","71","poldrack-categorize","8","59092","0.0-5.0-3.0","s617","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Color","#1F45FC","8","color","switch","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","59599","0.0-5.0-4.0","s617","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","59599","0.0-5.0-5.0","s617","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","60100","0.0-5.0-6.0","s617","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","60204","0.0-5.0-7.0","s617","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","7","color","stay","switch","1","","","",""
"622","71","poldrack-categorize","13","62713","0.0-5.0-8.0","s617","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Orange-Blue","#1F45FC","7","color","stay","switch","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","63217","0.0-5.0-9.0","s617","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","63217","0.0-5.0-10.0","s617","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","63721","0.0-5.0-11.0","s617","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","63826","0.0-5.0-12.0","s617","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","3","magnitude","switch","switch","2","","","",""
"682","89","poldrack-categorize","18","66335","0.0-5.0-13.0","s617","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","High-Low","#1F45FC","3","magnitude","switch","switch","2","true","89","500",""
"-1","-1","poldrack-single-stim","19","66840","0.0-5.0-14.0","s617","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","66840","0.0-5.0-15.0","s617","","","","set_stims","","","","","","","","","","","","","","","",""
