"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1944","13","text","0","1946","0.0-0.0","s619","","","","","","","","","","","","","","","","","","","",""
"1699","89","poldrack-text","1","4651","0.0-1.0","s619","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1699","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1319","71","poldrack-text","2","6474","0.0-2.0","s619","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1319","500","fmri_response_test","","","","","","","","","","","","","","","",""
"11992","","survey-text","3","18976","0.0-3.0","s619","","","","task_setup","{""Q0"":""1"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"21619","32","poldrack-single-stim","4","41599","0.0-4.0","s619","","21619","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","21619","","","","","","","","","","","",""
"","","call-function","5","41600","0.0-5.0-0.0","s619","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","42104","0.0-5.0-1.0","s619","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","43009","0.0-5.0-2.0","s619","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","3","magnitude","switch","switch","0","","","",""
"767","71","poldrack-categorize","8","45517","0.0-5.0-3.0","s619","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","High-Low","orange","3","magnitude","switch","switch","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","46024","0.0-5.0-4.0","s619","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","46024","0.0-5.0-5.0","s619","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","46527","0.0-5.0-6.0","s619","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","46630","0.0-5.0-7.0","s619","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","3","magnitude","stay","switch","1","","","",""
"1196","71","poldrack-categorize","13","49133","0.0-5.0-8.0","s619","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Magnitude","orange","3","magnitude","stay","switch","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","49634","0.0-5.0-9.0","s619","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","49634","0.0-5.0-10.0","s619","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","50136","0.0-5.0-11.0","s619","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","51038","0.0-5.0-12.0","s619","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","7","magnitude","stay","switch","2","","","",""
"437","89","poldrack-categorize","18","53543","0.0-5.0-13.0","s619","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","High-Low","orange","7","magnitude","stay","switch","2","true","89","500",""
"-1","-1","poldrack-single-stim","19","54048","0.0-5.0-14.0","s619","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","54048","0.0-5.0-15.0","s619","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","54552","0.0-5.0-16.0","s619","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","54656","0.0-5.0-17.0","s619","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","8","magnitude","stay","stay","3","","","",""
"991","89","poldrack-categorize","23","57159","0.0-5.0-18.0","s619","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","High-Low","#1F45FC","8","magnitude","stay","stay","3","true","89","500",""
"-1","-1","poldrack-single-stim","24","57661","0.0-5.0-19.0","s619","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","57661","0.0-5.0-20.0","s619","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","58162","0.0-5.0-21.0","s619","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","59064","0.0-5.0-22.0","s619","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","3","magnitude","stay","switch","4","","","",""
"774","71","poldrack-categorize","28","61570","0.0-5.0-23.0","s619","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","Magnitude","#1F45FC","3","magnitude","stay","switch","4","true","71","500",""
"-1","-1","poldrack-single-stim","29","62076","0.0-5.0-24.0","s619","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","62076","0.0-5.0-25.0","s619","","","","set_stims","","","","","","","","","","","","","","","",""
