"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1817","13","text","0","1820","0.0-0.0","s642","","","","","","","","","","","","","","","","","","","",""
"1046","89","poldrack-text","1","3868","0.0-1.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1046","500","fmri_response_test","","","","","","","","","","","","","","","",""
"495","71","poldrack-text","2","4866","0.0-2.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","495","500","fmri_response_test","","","","","","","","","","","","","","","",""
"9421","","survey-text","3","14795","0.0-3.0","s642","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"31124","32","poldrack-single-stim","4","46922","0.0-4.0","s642","","31124","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","31124","","","","","","","","","","","",""
"","","call-function","5","46923","0.0-5.0-0.0","s642","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","47426","0.0-5.0-1.0","s642","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","47529","0.0-5.0-2.0","s642","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","7","color","switch","switch","0","","","",""
"-1","-1","poldrack-categorize","8","50035","0.0-5.0-3.0","s642","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Orange-Blue","#1F45FC","7","color","switch","switch","0","false","71","500",""
"-1","-1","poldrack-single-stim","9","50538","0.0-5.0-4.0","s642","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","50539","0.0-5.0-5.0","s642","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","51042","0.0-5.0-6.0","s642","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","51944","0.0-5.0-7.0","s642","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","2","magnitude","switch","stay","1","","","",""
"566","89","poldrack-categorize","13","54449","0.0-5.0-8.0","s642","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Magnitude","orange","2","magnitude","switch","stay","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","54951","0.0-5.0-9.0","s642","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","54952","0.0-5.0-10.0","s642","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","55453","0.0-5.0-11.0","s642","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","56356","0.0-5.0-12.0","s642","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","6","color","switch","stay","2","","","",""
"431","71","poldrack-categorize","18","58860","0.0-5.0-13.0","s642","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Color","#1F45FC","6","color","switch","stay","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","59362","0.0-5.0-14.0","s642","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","59363","0.0-5.0-15.0","s642","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","59864","0.0-5.0-16.0","s642","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","59967","0.0-5.0-17.0","s642","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","3","color","stay","stay","3","","","",""
"854","71","poldrack-categorize","23","62472","0.0-5.0-18.0","s642","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","Color","#1F45FC","3","color","stay","stay","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","62975","0.0-5.0-19.0","s642","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","62975","0.0-5.0-20.0","s642","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","63478","0.0-5.0-21.0","s642","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","63579","0.0-5.0-22.0","s642","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","6","color","stay","switch","4","","","",""
"892","71","poldrack-categorize","28","66083","0.0-5.0-23.0","s642","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Orange-Blue","#1F45FC","6","color","stay","switch","4","true","71","500",""
"-1","-1","poldrack-single-stim","29","66586","0.0-5.0-24.0","s642","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","66586","0.0-5.0-25.0","s642","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","67088","0.0-5.0-26.0","s642","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","67990","0.0-5.0-27.0","s642","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","1","color","stay","stay","5","","","",""
"402","89","poldrack-categorize","33","70494","0.0-5.0-28.0","s642","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Orange-Blue","orange","1","color","stay","stay","5","true","89","500",""
"-1","-1","poldrack-single-stim","34","70997","0.0-5.0-29.0","s642","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","70997","0.0-5.0-30.0","s642","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","71500","0.0-5.0-31.0","s642","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","72402","0.0-5.0-32.0","s642","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","9","color","stay","switch","6","","","",""
"502","89","poldrack-categorize","38","74905","0.0-5.0-33.0","s642","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Color","orange","9","color","stay","switch","6","true","89","500",""
"-1","-1","poldrack-single-stim","39","75407","0.0-5.0-34.0","s642","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","75407","0.0-5.0-35.0","s642","","","","set_stims","","","","","","","","","","","","","","","",""
