"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1785","13","text","0","1787","0.0-0.0","s561","","","","","","","","","","","","","","","","","","","",""
"1280","89","poldrack-text","1","4073","0.0-1.0","s561","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1280","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1093","71","poldrack-text","2","5671","0.0-2.0","s561","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1093","500","fmri_response_test","","","","","","","","","","","","","","","",""
"12196","","survey-text","3","18374","0.0-3.0","s561","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"36473","32","poldrack-single-stim","4","55851","0.0-4.0","s561","","36473","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","36473","","","","","","","","","","","",""
"","","call-function","5","55852","0.0-5.0-0.0","s561","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","56357","0.0-5.0-1.0","s561","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","56464","0.0-5.0-2.0","s561","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","3","magnitude","switch","switch","0","","","",""
"718","89","poldrack-categorize","8","58970","0.0-5.0-3.0","s561","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","High-Low","#1F45FC","3","magnitude","switch","switch","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","59476","0.0-5.0-4.0","s561","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","59476","0.0-5.0-5.0","s561","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","59978","0.0-5.0-6.0","s561","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","60079","0.0-5.0-7.0","s561","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","8","magnitude","stay","stay","1","","","",""
"586","89","poldrack-categorize","13","62586","0.0-5.0-8.0","s561","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","High-Low","#1F45FC","8","magnitude","stay","stay","1","false","71","500",""
"-1","-1","poldrack-single-stim","14","63091","0.0-5.0-9.0","s561","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","63091","0.0-5.0-10.0","s561","","","","set_stims","","","","","","","","","","","","","","","",""
