onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.005	0.561	0.07998818897637795	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s634	False
5.357	0.561	0.09898818897637796	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
7.608	0.561	-0.10001181102362204	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s634	False
10.06	0.561	0.019988188976377955	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
12.412	0.561	0.09898818897637796	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s634	False
15.063	0.561	-0.0010118110236220445	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
17.314	0.561	-0.050011811023622045	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s634	False
19.566	0.561	0.08898818897637796	100.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
22.017	0.561	-0.024011811023622046	100.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
24.268	0.561	-0.051011811023622046	100.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s634	False
26.82	0.561	0.07798818897637795	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
29.072	0.561	0.19198818897637795	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s634	False
31.423	0.561	-0.016011811023622046	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s634	False
33.675	0.561	-0.434011811023622	0.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s634	False
36.226	0.561	0.14098818897637796	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s634	False
38.777	0.561	0.16398818897637796	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s634	False
41.128	0.561	-0.06501181102362205	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
43.48	0.561	-0.10701181102362205	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
45.731	0.561	0.30298818897637797	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s634	False
48.182	0.561	0.04098818897637795	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s634	False
