movement_onset	onset	response_time	duration	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	stim_duration	survey	text	time_elapsed	worker_id	junk
7.088	1.012	1.2118249999999997	3.9465	2.0	survey_medley	reverse	66,89,71,82,77	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	8500.0	grit		12324	s638_2	False
17.746	12.327	0.5548249999999998	3.9465	1.0	survey_medley	reverse	66,89,71,82,77	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	8500.0	grit		21939	s638_2	False
25.392	21.946	-1.4181750000000002	3.9465	1.0	survey_medley	reverse	66,89,71,82,77	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	8500.0	brief		31150	s638_2	False
35.078	31.153	-0.9391750000000002	3.9465	3.0	survey_medley	forward	66,89,71,82,77	I am good at resisting temptation.	66,89,71,82,77	8500.0	brief		40697	s638_2	False
45.493	40.704	-0.07517500000000019	3.9465	2.0	survey_medley	reverse	66,89,71,82,77	I often act without thinking through all the alternatives.	66,89,71,82,77	8500.0	brief		50180	s638_2	False
52.415	50.185	-2.6341750000000004	3.9465	5.0	survey_medley	forward	66,89,71,82,77	I am a hard worker.	66,89,71,82,77	8500.0	grit		59389	s638_2	False
65.004	59.393	0.7468249999999999	3.9465	3.0	survey_medley	forward	66,89,71,82,77	There is plenty of time left in my life to make new plans.	66,89,71,82,77	8500.0	future_time		69481	s638_2	False
73.822	69.488	-0.5301750000000002	3.9465	4.0	survey_medley	forward	66,89,71,82,77	I have the sense that time is running out.	66,89,71,82,77	8500.0	future_time		80392	s638_2	False
85.531	80.398	0.2688249999999998	3.9465	2.0	survey_medley	reverse	66,89,71,82,77	I have a hard time breaking bad habits.	66,89,71,82,77	8500.0	brief		90282	s638_2	False
94.786	90.288	-0.3661750000000002	3.9465	2.0	survey_medley	forward	66,89	Do you sometimes like doing things that are a bit frightening?	66,89,71,82,77	8500.0	impulsive_venture		99424	s638_2	False
103.821	99.429	-0.4721750000000002	3.9465	2.0	survey_medley	forward	66,89,71,82,77	I finish whatever I begin.	66,89,71,82,77	8500.0	grit		109789	s638_2	False
113.985	109.794	-0.6731750000000002	3.9465	2.0	survey_medley	forward	66,89,71,82,77	Setbacks don't discourage me.	66,89,71,82,77	8500.0	grit		119474	s638_2	False
124.381	119.478	0.03882499999999982	3.9465	3.0	survey_medley	forward	66,89,71,82,77	People would say that I have iron self-discipline.	66,89,71,82,77	8500.0	brief		129634	s638_2	False
