onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	worker_id	junk	feedback
3.012	1.137	3.242359223300971	-1.8422515927977088	draw_card	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	0.2391111576011156		poldrack-single-stim	s373	False	True
7.898	1.137	0.7713592233009708	-4.575584926131041	draw_card	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.479481011125447		poldrack-single-stim	s373	False	True
10.313	1.137	0.34135922330097085	-8.675584926131043	end_round	columbia_card_task_fmri	12.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	5.186486736650057	2.0	poldrack-single-stim	s373	False	True
14.758	1.137	1.993359223300971	-1.0089182594643753	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	2.8478174583581333		poldrack-single-stim	s373	False	True
18.394	1.137	0.8293592233009708	-3.975584926131042	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	5.279444047885344	2.0	poldrack-single-stim	s373	False	False
23.327	1.137	2.779359223300971	0.6577484072022909	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	1.3571273435306352	1.0	poldrack-single-stim	s373	False	False
30.277	1.137	1.1443592233009707	1.4910817405356247	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	3.9658362924793913		poldrack-single-stim	s373	False	True
33.065	1.137	-0.2686407766990292	-1.5755849261310415	end_round	columbia_card_task_fmri	17.0	0.8	71.0	-75.0	0.2	6.0	2.0	1.0	6.479429928355874	1.0	poldrack-single-stim	s373	False	True
36.832	1.137	0.8113592233009709	2.8244150738689573	draw_card	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	6.052501803948817		poldrack-single-stim	s373	False	True
39.286	1.137	2.534359223300971	-0.17558492613104307	draw_card	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	7.626749185607155		poldrack-single-stim	s373	False	True
43.468	1.137	-0.003640776699029175	-4.175584926131043	end_round	columbia_card_task_fmri	24.0	0.6666666666666667	71.0	-60.0	0.3333333333333333	8.0	3.0	2.0	9.277380076876677	2.0	poldrack-single-stim	s373	False	True
47.567	1.137	0.5423592233009709	2.8244150738689573	draw_card	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	14.712674342287851		poldrack-single-stim	s373	False	True
49.752	1.137	1.6533592233009708	-0.8898706404167548	end_round	columbia_card_task_fmri	29.0	0.7142857142857143	71.0	-75.0	0.2857142857142857	8.0	2.0	2.0	16.661750096113064	1.0	poldrack-single-stim	s373	False	True
55.574	1.137	0.6293592233009708	-1.3978071483532628	draw_card	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	3.7701194092378882		poldrack-single-stim	s373	False	True
57.846	1.137	0.20435922330097084	-3.6755849261310427	draw_card	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	5.186486736650057		poldrack-single-stim	s373	False	True
59.693	1.137	-0.6006407766990292	-6.604156354702471	end_round	columbia_card_task_fmri	17.0	0.7142857142857143	71.0	-65.0	0.2857142857142857	9.0	3.0	2.0	6.723251190387469	2.0	poldrack-single-stim	s373	False	True
63.261	1.137	2.0473592233009708	2.9244150738689565	end_round	columbia_card_task_fmri	14.0	0.9	71.0	-95.0	0.1	10.0	1.0	1.0	2.379482448313187	0.0	poldrack-single-stim	s373	False	True
69.548	1.137	1.0083592233009708	-1.1755849261310432	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	1.6794927601296372		poldrack-single-stim	s373	False	True
72.199	1.137	0.24835922330097082	-2.9533627039088195	draw_card	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	2.9386512941657124		poldrack-single-stim	s373	False	True
74.091	1.137	0.7703592233009708	-5.175584926131043	end_round	columbia_card_task_fmri	15.0	0.75	71.0	-65.0	0.25	10.0	3.0	2.0	4.320472186165862	2.0	poldrack-single-stim	s373	False	True
78.964	1.137	0.2523592233009708	0.4244150738689584	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	2.479481011125447	1.0	poldrack-single-stim	s373	False	False
83.18	1.137	1.608359223300971	-1.0089182594643753	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	12.0	1.0	2.0	0.6117830765865229		poldrack-single-stim	s373	False	True
86.431	1.137	-0.8616407766990292	-2.2664940170401366	end_round	columbia_card_task_fmri	13.0	0.8181818181818181	71.0	-70.0	0.18181818181818185	12.0	2.0	2.0	1.6921450270969736	1.0	poldrack-single-stim	s373	False	True
89.469	1.137	0.5483592233009709	-1.0089182594643753	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	12.0	1.0	2.0	5.0838560837168485		poldrack-single-stim	s373	False	True
91.66	1.137	-0.6126407766990292	-2.4483121988583183	end_round	columbia_card_task_fmri	15.0	0.8181818181818181	71.0	-80.0	0.18181818181818185	12.0	2.0	2.0	6.320419498576907	1.0	poldrack-single-stim	s373	False	True
95.353	1.137	0.22435922330097083	-1.9755849261310419	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	1.279498857709001		poldrack-single-stim	s373	False	True
97.22	1.137	1.5223592233009708	-3.10415635470247	draw_card	columbia_card_task_fmri	14.0	0.7857142857142857	89.0	-65.0	0.21428571428571427	15.0	2.0	3.0	2.09523294460433		poldrack-single-stim	s373	False	True
100.387	1.137	-0.6426407766990292	-4.4063541569002735	end_round	columbia_card_task_fmri	14.0	0.7692307692307692	71.0	-65.0	0.2307692307692308	15.0	3.0	3.0	2.9641526622878267	2.0	poldrack-single-stim	s373	False	True
103.848	1.137	2.8863592233009707	-2.050584926131043	draw_card	columbia_card_task_fmri	1.0	0.9375	89.0	-45.0	0.0625	16.0	1.0	1.0	-19.184777523667627		poldrack-single-stim	s373	False	True
108.378	1.137	-1.0536407766990292	-2.2422515927977096	end_round	columbia_card_task_fmri	1.0	0.9333333333333332	71.0	-45.0	0.06666666666666668	16.0	2.0	1.0	-18.845229622177605	1.0	poldrack-single-stim	s373	False	True
111.36	1.137	1.0313592233009707	-1.1130849261310432	draw_card	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	2.8560275435931466		poldrack-single-stim	s373	False	True
114.035	1.137	0.3593592233009708	-2.175584926131043	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	16.0	2.0	3.0	3.6794644242745953		poldrack-single-stim	s373	False	True
116.038	1.137	-0.5386407766990292	-3.3898706404167585	end_round	columbia_card_task_fmri	15.0	0.7857142857142857	71.0	-70.0	0.21428571428571427	16.0	3.0	3.0	4.557154797600557	2.0	poldrack-single-stim	s373	False	True
119.738	1.137	0.11035922330097082	5.824415073868956	draw_card	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	6.340037080706399	1.0	poldrack-single-stim	s373	False	False
123.812	1.137	0.32035922330097083	5.224415073868958	draw_card	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.13333333333333333	15.0	1.0	2.0	-0.7461545513157759		poldrack-single-stim	s373	False	True
125.776	1.137	-0.19764077669902919	4.395843645297529	end_round	columbia_card_task_fmri	17.0	0.8571428571428572	71.0	-70.0	0.14285714285714285	15.0	2.0	2.0	0.12317561777428665	1.0	poldrack-single-stim	s373	False	True
129.818	1.137	1.5313592233009707	0.44941507386895696	draw_card	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-5.630095795468327		poldrack-single-stim	s373	False	True
132.994	1.137	-0.8326407766990291	0.02441507386895711	end_round	columbia_card_task_fmri	7.0	0.9333333333333332	71.0	-95.0	0.06666666666666668	16.0	2.0	1.0	-4.877112874224569	1.0	poldrack-single-stim	s373	False	True
136.197	1.137	3.234359223300971	2.011915073868957	end_round	columbia_card_task_fmri	9.0	0.9375	71.0	-100.0	0.0625	16.0	1.0	1.0	-3.935705675074495	0.0	poldrack-single-stim	s373	False	True
143.398	1.137	0.3563592233009708	2.9494150738689573	draw_card	columbia_card_task_fmri	15.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	1.0977984977573811		poldrack-single-stim	s373	False	True
145.398	1.137	0.20835922330097081	2.1577484072022908	draw_card	columbia_card_task_fmri	15.0	0.8666666666666667	89.0	-80.0	0.13333333333333333	16.0	2.0	2.0	1.9732786305735919		poldrack-single-stim	s373	False	True
147.249	1.137	-0.9536407766990291	1.2529865024403877	end_round	columbia_card_task_fmri	15.0	0.8571428571428572	71.0	-80.0	0.14285714285714285	16.0	3.0	2.0	2.9225498279591835	2.0	poldrack-single-stim	s373	False	True
150.265	1.137	0.8073592233009709	5.074415073868957	draw_card	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-1.8786203826100127		poldrack-single-stim	s373	False	True
152.717	1.137	-0.20764077669902917	4.3577484072022905	draw_card	columbia_card_task_fmri	16.0	0.8666666666666667	89.0	-70.0	0.13333333333333333	16.0	2.0	2.0	-1.0860831248979714		poldrack-single-stim	s373	False	True
154.153	1.137	-0.18464077669902917	3.5387007881546717	draw_card	columbia_card_task_fmri	16.0	0.8571428571428572	89.0	-70.0	0.14285714285714285	16.0	3.0	2.0	-0.2267456007387345		poldrack-single-stim	s373	False	True
155.612	1.137	-0.2576407766990292	2.593645843099725	end_round	columbia_card_task_fmri	16.0	0.8461538461538461	71.0	-70.0	0.15384615384615385	16.0	4.0	2.0	0.7084120932095992	3.0	poldrack-single-stim	s373	False	True
159.319	1.137	1.7423592233009708	6.386915073868956	draw_card	columbia_card_task_fmri	30.0	0.6875	89.0	-45.0	0.3125	16.0	1.0	5.0	4.442884876100184	1.0	poldrack-single-stim	s373	False	False
165.096	1.137	0.6013592233009708	-1.8422515927977088	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	2.475144743261783		poldrack-single-stim	s373	False	True
167.34	1.137	-0.9556407766990291	-4.775584926131042	end_round	columbia_card_task_fmri	13.0	0.8	71.0	-75.0	0.2	6.0	2.0	1.0	4.879448968323518	1.0	poldrack-single-stim	s373	False	True
170.284	1.137	0.4163592233009708	-0.1755849261310413	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	0.9844551402652542		poldrack-single-stim	s373	False	True
172.345	1.137	-1.1026407766990292	-2.975584926131042	end_round	columbia_card_task_fmri	14.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	3.2794698215859093	1.0	poldrack-single-stim	s373	False	True
175.276	1.137	0.8063592233009709	-0.1755849261310413	end_round	columbia_card_task_fmri	16.0	0.8333333333333334	71.0	-80.0	0.16666666666666666	6.0	1.0	1.0	5.456529544646718	0.0	poldrack-single-stim	s373	False	True
180.324	1.137	-0.09164077669902918	2.324415073868958	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	2.102472149568623		poldrack-single-stim	s373	False	True
181.876	1.137	-0.35164077669902916	-0.5755849261310416	end_round	columbia_card_task_fmri	17.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	4.479454001873068	1.0	poldrack-single-stim	s373	False	True
185.831	1.137	0.4933592233009708	2.3244150738689573	draw_card	columbia_card_task_fmri	25.0	0.75	89.0	-65.0	0.25	8.0	1.0	2.0	8.650549762196963		poldrack-single-stim	s373	False	True
187.968	1.137	0.15935922330097083	-0.8898706404167548	draw_card	columbia_card_task_fmri	25.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	8.0	2.0	2.0	10.33724581327667	2.0	poldrack-single-stim	s373	False	False
192.163	1.137	0.2393592233009708	2.3244150738689573	draw_card	columbia_card_task_fmri	30.0	0.75	89.0	-80.0	0.25	8.0	1.0	2.0	17.310731882779287	1.0	poldrack-single-stim	s373	False	False
196.434	1.137	0.4323592233009708	2.024415073868958	draw_card	columbia_card_task_fmri	13.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	2.0794868131044204		poldrack-single-stim	s373	False	True
198.511	1.137	-0.7526407766990292	0.824415073868957	end_round	columbia_card_task_fmri	13.0	0.8888888888888888	71.0	-95.0	0.1111111111111111	10.0	2.0	1.0	3.620590707654866	1.0	poldrack-single-stim	s373	False	True
201.657	1.137	0.4133592233009708	3.4244150738689565	draw_card	columbia_card_task_fmri	14.0	0.9	89.0	-90.0	0.1	10.0	1.0	1.0	0.8795051116328949		poldrack-single-stim	s373	False	True
