onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.007	0.56	1.0429212598425197	400.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s513	False
5.259	0.56	0.4659212598425197	400.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s513	False
7.512	0.56	-0.9070787401574802	400.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s513	False
10.365	0.56	-0.0590787401574803	450.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s513	False
12.717	0.56	-0.3180787401574803	450.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s513	False
14.969	0.56	-0.9070787401574802	450.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s513	False
17.221	0.56	0.6469212598425197	500.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s513	False
19.473	0.56	0.0939212598425197	500.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s513	False
21.825	0.56	-0.2750787401574803	500.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s513	False
24.477	0.56	-0.9070787401574802	500.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s513	False
27.23	0.56	-0.3440787401574803	550.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s513	False
29.482	0.56	-0.9070787401574802	550.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s513	False
32.234	0.56	-0.3650787401574803	600.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s513	False
34.486	0.56	0.7149212598425198	600.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s513	False
36.838	0.56	-0.3300787401574803	600.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s513	False
39.191	0.56	-0.3440787401574803	600.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s513	False
41.743	0.56	-0.3600787401574803	600.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s513	False
43.995	0.56	0.5679212598425197	600.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s513	False
46.248	0.56	0.3489212598425197	600.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s513	False
48.5	0.56	0.0389212598425197	600.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s513	False
