onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.013	0.561	0.07994488188976379	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s606	False
5.668	0.561	-0.03705511811023621	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s606	False
7.92	0.561	0.43194488188976377	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s606	False
10.571	0.561	0.007944881889763791	200.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	s606	True
12.927	0.561	0.1039448818897638	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s606	False
15.184	0.561	0.1289448818897638	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s606	False
17.44	0.561	-0.0670551181102362	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s606	False
19.696	0.561	-0.02005511811023621	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s606	False
22.052	0.561	0.14194488188976379	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s606	False
24.607	0.561	0.010944881889763792	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s606	False
26.959	0.561	-0.04005511811023621	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s606	False
29.41	0.561	0.1909448818897638	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s606	False
31.862	0.561	-0.0660551181102362	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s606	False
34.215	0.561	0.5689448818897638	100.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s606	False
36.471	0.561	-0.02705511811023621	100.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s606	False
