onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	worker_id	junk	feedback
3.009	1.137	2.3346238095238094	-1.0853299676513959	draw_card	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-2.5130279037358503		poldrack-single-stim	s546	False	True
6.782	1.137	-0.33637619047619044	-3.8186633009847286	draw_card	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	-0.2730011862035511		poldrack-single-stim	s546	False	True
7.885	1.137	-1.0133761904761904	-7.918663300984731	draw_card	columbia_card_task_fmri	12.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	2.4336476902335065		poldrack-single-stim	s546	False	True
8.311	1.137	-0.5043761904761904	-14.751996634318061	end_round	columbia_card_task_fmri	12.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	5.581389336500926	3.0	poldrack-single-stim	s546	False	True
11.499	1.137	2.8346238095238094	-0.2519966343180621	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	0.0952832824758616		poldrack-single-stim	s546	False	True
15.773	1.137	-1.0153761904761904	-3.2186633009847285	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	2.5265937110334136	2.0	poldrack-single-stim	s546	False	False
18.584	1.137	2.7666238095238094	1.414670032348604	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-1.3951890191185117		poldrack-single-stim	s546	False	True
22.789	1.137	-0.14337619047619046	-1.41866330098473	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	0.9268170299727316		poldrack-single-stim	s546	False	True
24.084	1.137	-0.41737619047619046	-5.668663300984731	end_round	columbia_card_task_fmri	15.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	3.732517865608109	2.0	poldrack-single-stim	s546	False	True
27.699	1.137	0.26762380952380954	2.248003365681938	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	1.2131511831949808		poldrack-single-stim	s546	False	True
29.406	1.137	-0.9913761904761904	-0.8186633009847285	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.7264389630959016		poldrack-single-stim	s546	False	True
29.854	1.137	-0.42037619047619046	-5.418663300984731	end_round	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	6.7632575252367735	2.0	poldrack-single-stim	s546	False	True
33.533	1.137	3.4106238095238095	3.58133669901527	draw_card	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	3.299559807959419		poldrack-single-stim	s546	False	True
38.383	1.137	-1.1453761904761905	0.5813366990152701	draw_card	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	4.873632079622887		poldrack-single-stim	s546	False	True
38.677	1.137	-1.2143761904761905	-3.41866330098473	draw_card	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	6.52409431500265		poldrack-single-stim	s546	False	True
38.902	1.137	-1.1733761904761904	-9.01866330098473	draw_card	columbia_card_task_fmri	24.0	0.6	89.0	-60.0	0.4	8.0	4.0	2.0	8.077381183984677		poldrack-single-stim	s546	False	True
39.168	1.137	1.4976238095238095	-17.41866330098473	end_round	columbia_card_task_fmri	24.0	0.5	71.0	-60.0	0.5	8.0	5.0	2.0	8.92587055521458	4.0	poldrack-single-stim	s546	False	True
44.493	1.137	1.5536238095238095	3.58133669901527	draw_card	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	11.958920593803532		poldrack-single-stim	s546	False	True
47.486	1.137	-1.1923761904761905	-0.13294901527044167	draw_card	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	13.907854902775831	2.0	poldrack-single-stim	s546	False	False
50.122	1.137	3.6966238095238095	-0.6408855232069496	draw_card	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	1.0174600072061253		poldrack-single-stim	s546	False	True
55.258	1.137	-1.0803761904761904	-2.91866330098473	draw_card	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	2.4336476902335065	2.0	poldrack-single-stim	s546	False	False
