onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.012	0.56	0.04053149606299212	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
5.667	0.56	-0.02446850393700788	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s590	False
7.923	0.56	0.1605314960629921	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s590	False
10.575	0.56	-0.1494685039370079	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
12.926	0.56	-0.07046850393700788	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
15.182	0.56	0.11553149606299212	100.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
17.433	0.56	0.05053149606299212	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
19.684	0.56	-0.012468503937007882	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
22.039	0.56	-0.12046850393700788	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s590	False
24.592	0.56	-0.15746850393700787	100.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
26.945	0.56	-0.5224685039370078	100.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s590	False
29.398	0.56	-0.12646850393700787	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
31.85	0.56	-0.05346850393700788	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s590	False
34.206	0.56	-0.04146850393700788	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s590	False
36.461	0.56	-0.07046850393700788	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
39.016	0.56	-0.07746850393700788	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
41.572	0.56	-0.07646850393700788	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s590	False
43.823	0.56	0.21853149606299213	100.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
46.076	0.56	-0.5224685039370078	100.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s590	False
48.531	0.56	0.02953149606299212	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
50.884	0.56	0.09853149606299212	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
53.136	0.56	-0.16146850393700787	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s590	False
56.287	0.56	-0.01846850393700788	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
58.943	0.56	0.25753149606299214	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s590	False
61.197	0.56	-0.5224685039370078	150.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s590	False
63.649	0.56	-0.04746850393700788	200.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s590	False
66.503	0.56	0.24553149606299213	200.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
68.954	0.56	0.4315314960629921	200.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
71.206	0.56	0.31653149606299213	200.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
73.459	0.56	-0.01146850393700788	200.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s590	False
76.011	0.56	-0.5224685039370078	200.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s590	False
78.262	0.56	0.1605314960629921	250.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s590	False
80.614	0.56	0.037531496062992116	250.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s590	False
