onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.011	0.56	1.365035433070866	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s650	False
5.264	0.56	0.5420354330708661	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
7.517	0.56	-0.24696456692913388	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
10.369	0.56	0.6110354330708662	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
12.722	0.56	0.33603543307086614	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
14.975	0.56	-0.24696456692913388	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
17.228	0.56	1.379035433070866	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
19.48	0.56	0.26603543307086613	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
21.832	0.56	0.21103543307086614	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
24.485	0.56	-0.24696456692913388	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
27.237	0.56	0.21003543307086614	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
29.49	0.56	0.27103543307086614	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s650	False
32.243	0.56	0.8420354330708661	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s650	False
34.495	0.56	0.5890354330708661	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
36.848	0.56	0.8810354330708662	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
39.201	0.56	0.22703543307086613	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
41.753	0.56	0.41603543307086616	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
44.006	0.56	-0.24696456692913388	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
46.259	0.56	-0.24696456692913388	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
48.51	0.56	-0.24696456692913388	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
50.862	0.56	1.721035433070866	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s650	False
53.514	0.56	0.7250354330708662	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
55.867	0.56	-0.24696456692913388	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
58.119	0.56	0.07403543307086613	300.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s650	True
60.472	0.56	-0.24696456692913388	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
62.824	0.56	0.7140354330708661	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
65.676	0.56	0.14003543307086613	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
68.129	0.56	0.8400354330708661	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
70.481	0.56	0.8060354330708661	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
73.134	0.56	0.4380354330708661	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
75.386	0.56	-0.24696456692913388	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
77.638	0.56	0.7590354330708662	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
79.891	0.56	-0.24696456692913388	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
82.342	0.56	-0.24696456692913388	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
84.695	0.56	-0.24696456692913388	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
86.947	0.56	-0.24696456692913388	400.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
89.299	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
91.752	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
94.104	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
96.356	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
98.609	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
100.962	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
103.314	0.56	-0.24696456692913388	500.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
105.667	0.56	1.368035433070866	500.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
108.62	0.56	0.46503543307086614	500.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
110.871	0.56	1.471035433070866	500.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
113.223	0.56	0.6120354330708662	500.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
115.476	0.56	0.33603543307086614	500.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s650	False
117.929	0.56	1.118035433070866	500.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s650	False
120.282	0.56	0.45703543307086614	500.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s650	False
121.835	0.56	-0.24696456692913388		0.0	motor_selective_stop_signal	-1.0	False		True		s650	True
133.342	0.56	0.4950354330708661	500.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
135.894	0.56	0.5220354330708661	500.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s650	False
138.146	0.56	0.3090354330708661	500.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
140.399	0.56	0.27803543307086614	500.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s650	False
143.152	0.56	0.4450354330708661	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s650	False
145.505	0.56	-0.24696456692913388	400.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
147.757	0.56	1.490035433070866	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
150.21	0.56	0.34903543307086615	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
152.462	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
154.815	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
157.068	0.56	-0.24696456692913388	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
159.32	0.56	-0.24696456692913388	500.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
161.572	0.56	0.6520354330708661	550.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
163.824	0.56	0.2970354330708661	550.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
166.077	0.56	0.6170354330708662	550.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s650	False
168.429	0.56	-0.24696456692913388	550.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s650	False
170.981	0.56	0.9500354330708661	600.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s650	False
173.934	0.56	0.40603543307086615	600.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s650	False
176.187	0.56	-0.24696456692913388	550.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
178.54	0.56	-0.24696456692913388	550.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
181.092	0.56	-0.24696456692913388	550.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
183.345	0.56	-0.24696456692913388	550.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
185.697	0.56	-0.24696456692913388	550.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s650	True
