movement_onset	onset	response_time	duration	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	stim_duration	survey	text	time_elapsed	worker_id	junk
3.433	1.005	-5.7153	3.932	2.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	8500.0	brief		10073	s554	False
14.341	10.074	-3.8763	3.932	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	8500.0	impulsive_venture		20366	s554	False
25.323	20.369	-3.1893000000000002	3.932	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	8500.0	future_time		32157	s554	False
37.038	32.158	-3.2633	3.932	2.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	8500.0	brief		41362	s554	False
50.22	41.365	0.7116999999999998	3.932	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	8500.0	upps		50841	s554	False
58.835	50.843	-0.15130000000000018	3.932	4.0	survey_medley	forward	I am diligent.	66,89,71,82,77	8500.0	grit		60795	s554	False
69.691	60.798	0.7496999999999998	3.932	1.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	8500.0	grit		72654	s554	False
81.655	72.656	0.8556999999999998	3.932	1.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	8500.0	upps		81860	s554	False
90.701	81.863	0.6946999999999999	3.932	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	8500.0	brief		93379	s554	False
102.185	93.381	0.6606999999999998	3.932	4.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	8500.0	brief		102381	s554	False
111.231	102.382	0.7056999999999998	3.932	4.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	8500.0	future_time		111518	s554	False
117.202	111.52	-2.4613	3.932	1.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	8500.0	brief		121132	s554	False
130.07	121.134	0.7926999999999998	3.932	1.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	8500.0	grit		130746	s554	False
139.662	130.748	0.7706999999999998	3.932	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	8500.0	upps		141040	s554	False
149.921	141.043	0.7346999999999998	3.932	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	8500.0	grit		151131	s554	False
159.946	151.133	0.6696999999999999	3.932	2.0	survey_medley	forward	I have the sense that time is running out.	66,89,71,82,77	8500.0	future_time		160201	s554	False
169.019	160.204	0.6716999999999999	3.932	3.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	8500.0	brief		170360	s554	False
179.255	170.362	0.7496999999999998	3.932	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	8500.0	upps		180246	s554	False
189.107	180.248	0.7156999999999998	3.932	4.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	8500.0	future_time		189928	s554	False
198.861	189.93	0.7876999999999998	3.932	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	8500.0	upps		199474	s554	False
208.32	199.477	0.6996999999999998	3.932	2.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	8500.0	brief		210789	s554	False
219.606	210.791	0.6716999999999999	3.932	4.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	8500.0	brief		220403	s554	False
