onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	worker_id	junk	feedback
3.008	1.137	1.383376582278481	-0.5580691504346567	draw_card	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-1.2347442302199632	1.0	poldrack-single-stim	s533	False	False
7.739	1.137	0.14437658227848102	0.2752641828986773	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	1.3724216505571152		poldrack-single-stim	s533	False	True
8.907	1.137	0.37637658227848103	-2.6914024837679893	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.8028155182266734		poldrack-single-stim	s533	False	True
10.309	1.137	0.149376582278481	-7.1414024837679895	end_round	columbia_card_task_fmri	14.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	6.7396308951256	2.0	poldrack-single-stim	s533	False	True
13.802	1.137	0.761376582278481	1.9419308495653436	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-0.11741926243627533		poldrack-single-stim	s533	False	True
15.588	1.137	0.03837658227848101	-0.8914024837679906	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.2036271855692178		poldrack-single-stim	s533	False	True
16.652	1.137	-0.00662341772151899	-5.14140248376799	end_round	columbia_card_task_fmri	15.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	5.008329957465109	2.0	poldrack-single-stim	s533	False	True
20.533	1.137	-0.162623417721519	2.775264182898677	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	2.4898520027728352		poldrack-single-stim	s533	False	True
21.395	1.137	-0.215623417721519	-0.2914024837679892	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	5.002253052976414	2.0	poldrack-single-stim	s533	False	False
24.933	1.137	-0.01462341772151899	4.10859751623201	draw_card	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.575515874236373		poldrack-single-stim	s533	False	True
25.945	1.137	-0.295623417721519	1.1085975162320094	draw_card	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	6.1490804401275065		poldrack-single-stim	s533	False	True
26.675	1.137	-0.03362341772151899	-2.8914024837679904	draw_card	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	7.79905365654681		poldrack-single-stim	s533	False	True
27.666	1.137	0.284376582278481	-8.491402483767992	end_round	columbia_card_task_fmri	24.0	0.6	71.0	-60.0	0.4	8.0	4.0	2.0	9.351916110460266	3.0	poldrack-single-stim	s533	False	True
