onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.009	0.56	0.061346456692913366	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
5.365	0.56	0.09334645669291336	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
7.618	0.56	0.27934645669291336	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
10.07	0.56	0.04234645669291336	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
12.426	0.56	-0.06065354330708664	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
15.082	0.56	-0.04565354330708664	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
17.338	0.56	0.10734645669291336	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
19.592	0.56	0.05634645669291336	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
22.044	0.56	-0.08265354330708663	200.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	s594	True
24.299	0.56	-0.4446535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
26.853	0.56	0.05634645669291336	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
29.106	0.56	0.0013464566929133638	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
31.457	0.56	0.08534645669291337	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
33.711	0.56	-0.4446535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
36.266	0.56	-0.057653543307086635	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
38.817	0.56	0.03434645669291336	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
41.169	0.56	0.08434645669291337	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
43.522	0.56	0.028346456692913365	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
45.774	0.56	-0.025653543307086635	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
48.228	0.56	0.16934645669291337	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
50.483	0.56	-0.06465354330708664	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
52.94	0.56	-0.4446535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
55.595	0.56	0.27034645669291335	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
58.05	0.56	0.16734645669291337	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
60.401	0.56	-0.09865354330708663	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
62.656	0.56	-0.002653543307086636	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
65.207	0.56	-0.10565354330708664	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
67.463	0.56	0.11234645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
69.716	0.56	0.030346456692913363	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
72.07	0.56	0.19834645669291337	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
74.326	0.56	0.06734645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
76.979	0.56	0.04834645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
79.333	0.56	0.035346456692913364	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
81.784	0.56	-0.049653543307086635	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
84.136	0.56	-0.4446535433070866	300.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
86.391	0.56	0.19034645669291336	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
88.643	0.56	0.13634645669291337	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
90.898	0.56	-0.056653543307086635	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
93.15	0.56	-0.4446535433070866	300.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
95.505	0.56	0.15934645669291336	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
98.859	0.56	-0.07065354330708663	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
101.412	0.56	-0.4446535433070866	350.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
104.164	0.56	0.09334645669291336	400.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
106.92	0.56	0.016346456692913364	400.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
109.574	0.56	0.18734645669291336	400.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
112.025	0.56	0.04934645669291336	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
114.277	0.56	0.10834645669291336	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
116.63	0.56	-0.05165354330708664	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
119.081	0.56	0.13034645669291337	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
122.133	0.56	0.024346456692913365	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
123.487	0.56	-0.4446535433070866		0.0	motor_selective_stop_signal	-1.0	True		True		s594	True
134.996	0.56	0.028346456692913365	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
137.247	0.56	0.09834645669291336	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
139.599	0.56	-0.047653543307086633	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
141.952	0.56	-0.10465354330708664	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
144.304	0.56	-0.10365354330708663	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
146.656	0.56	0.06834645669291337	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
149.012	0.56	0.002346456692913364	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
151.264	0.56	0.14434645669291338	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
153.618	0.56	0.014346456692913364	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
156.07	0.56	0.11034645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
158.423	0.56	-0.07465354330708664	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
161.278	0.56	-0.04665354330708664	300.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	s594	True
163.83	0.56	0.26434645669291335	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
166.586	0.56	0.052346456692913365	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
168.838	0.56	0.06534645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
171.09	0.56	-0.013653543307086636	300.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_stop_failure	s594	True
173.943	0.56	-0.06465354330708664	250.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	s594	True
176.298	0.56	0.12434645669291336	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
178.55	0.56	-0.4446535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
180.805	0.56	0.10834645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
183.057	0.56	0.19434645669291337	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
185.413	0.56	0.3133464566929134	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
188.065	0.56	-0.4446535433070866	300.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
190.816	0.56	0.002346456692913364	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
193.068	0.56	0.07934645669291336	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
195.825	0.56	-0.013653543307086636	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
198.077	0.56	0.11234645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
200.428	0.56	0.22234645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
202.783	0.56	0.15334645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
205.339	0.56	0.27134645669291335	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
207.595	0.56	0.020346456692913364	300.0	0.0	motor_selective_stop_signal	71.0	True	71.0	False	noncrit_signal	s594	True
209.851	0.56	0.11634645669291337	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
212.103	0.56	0.13534645669291337	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
214.457	0.56	-0.4446535433070866	300.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
217.112	0.56	0.005346456692913364	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
219.463	0.56	0.04934645669291336	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
221.715	0.56	-0.007653543307086636	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
224.067	0.56	0.04234645669291336	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
226.419	0.56	0.059346456692913364	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
229.273	0.56	-0.027653543307086637	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
231.726	0.56	0.014346456692913364	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
234.082	0.56	-0.034653543307086636	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
236.738	0.56	-0.033653543307086635	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
238.994	0.56	-0.08065354330708664	300.0	0.0	motor_selective_stop_signal	71.0	True	71.0	False	noncrit_signal	s594	True
241.249	0.56	0.05634645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
243.503	0.56	0.27834645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
245.955	0.56	0.18634645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
248.309	0.56	0.13534645669291337	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
250.563	0.56	-0.4446535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
252.917	0.56	-0.021653543307086635	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
254.368	0.56	-0.4446535433070866		0.0	motor_selective_stop_signal	-1.0	True		True		s594	True
265.876	0.56	0.08934645669291337	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
268.232	0.56	0.13734645669291337	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
270.486	0.56	0.16134645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
272.74	0.56	-0.04465354330708664	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
275.092	0.56	0.04734645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
277.446	0.56	0.11834645669291337	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
279.798	0.56	0.22834645669291337	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
282.75	0.56	0.05534645669291336	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
285.002	0.56	0.11434645669291336	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
287.358	0.56	-0.026653543307086636	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
289.609	0.56	-0.032653543307086634	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
292.063	0.56	-0.04665354330708664	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
294.417	0.56	-0.007653543307086636	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
296.968	0.56	0.18634645669291336	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
299.52	0.56	0.13234645669291337	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
301.774	0.56	-0.021653543307086635	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
304.026	0.56	0.10234645669291337	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
306.778	0.56	-0.024653543307086637	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
309.13	0.56	-0.4446535433070866	150.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
311.383	0.56	-0.03165354330708663	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
313.839	0.56	0.10234645669291337	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
316.091	0.56	0.14534645669291335	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
318.442	0.56	0.053346456692913366	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
320.698	0.56	-0.4446535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
322.954	0.56	-0.4446535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
325.205	0.56	0.058346456692913364	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
327.461	0.56	0.12434645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
329.712	0.56	-0.030653543307086636	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
332.067	0.56	-0.4446535433070866	300.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
334.622	0.56	0.03934645669291336	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
337.574	0.56	0.13734645669291337	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
339.825	0.56	0.05434645669291337	300.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	s594	True
342.179	0.56	0.23334645669291337	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
344.732	0.56	0.06434645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
346.983	0.56	0.04834645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
349.338	0.56	0.052346456692913365	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
351.89	0.56	-0.05265354330708664	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
354.343	0.56	-0.03965354330708663	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
356.698	0.56	0.12934645669291336	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
359.354	0.56	-0.012653543307086635	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
361.906	0.56	0.09034645669291336	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
364.657	0.56	-0.4446535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	s594	False
367.209	0.56	-0.014653543307086635	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	s594	False
369.66	0.56	-0.0006535433070866361	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
372.416	0.56	-0.07965354330708664	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	s594	False
374.968	0.56	0.25534645669291334	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	s594	False
377.319	0.56	0.14834645669291335	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	s594	False
