onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	worker_id	junk	feedback
3.017	1.137	2.5406120218579233	-2.2143767813849777	draw_card	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-1.8026860245302456		poldrack-single-stim	s645	False	True
7.49	1.137	0.20961202185792355	-4.947710114718309	end_round	columbia_card_task_fmri	12.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	0.4373831023939729	1.0	poldrack-single-stim	s645	False	True
11.955	1.137	3.4466120218579235	-1.381043448051644	end_round	columbia_card_task_fmri	14.0	0.8333333333333334	71.0	-75.0	0.16666666666666666	6.0	1.0	1.0	0.8056739953906131	0.0	poldrack-single-stim	s645	False	True
19.658	1.137	0.32861202185792354	0.28562321861502205	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-0.6848252267670283		poldrack-single-stim	s645	False	True
21.917	1.137	1.0016120218579236	-2.547710114718312	end_round	columbia_card_task_fmri	15.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	1.6372217362701136	1.0	poldrack-single-stim	s645	False	True
27.721	1.137	0.31661202185792353	1.118956551948356	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	1.9235605509536384		poldrack-single-stim	s645	False	True
29.968	1.137	-0.7243879781420764	-1.9477101147183105	end_round	columbia_card_task_fmri	17.0	0.8	71.0	-75.0	0.2	6.0	2.0	1.0	4.4368861342444745	1.0	poldrack-single-stim	s645	False	True
33.908	1.137	0.6406120218579235	2.4522898852816883	draw_card	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.010000926514465		poldrack-single-stim	s645	False	True
36.478	1.137	0.5096120218579235	-0.5477101147183119	end_round	columbia_card_task_fmri	24.0	0.7142857142857143	71.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.584094841840475	1.0	poldrack-single-stim	s645	False	True
41.176	1.137	0.15561202185792353	2.4522898852816883	draw_card	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	12.669462047406931		poldrack-single-stim	s645	False	True
43.263	1.137	1.6166120218579236	-1.2619958290040236	end_round	columbia_card_task_fmri	29.0	0.7142857142857143	71.0	-75.0	0.2857142857142857	8.0	2.0	2.0	14.618413839906538	1.0	poldrack-single-stim	s645	False	True
49.133	1.137	0.47261202185792356	-1.7699323369405315	draw_card	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	1.727866197622248	1.0	poldrack-single-stim	s645	False	False
53.999	1.137	1.9046120218579234	2.552289885281688	draw_card	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	0.3373970840572937		poldrack-single-stim	s645	False	True
57.834	1.137	-1.8063879781420764	1.3411787741705756	draw_card	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	1.89258402916164		poldrack-single-stim	s645	False	True
57.957	1.137	1.9966120218579235	-0.17271011471831188	end_round	columbia_card_task_fmri	14.0	0.875	71.0	-95.0	0.125	10.0	3.0	1.0	3.685332719035564	2.0	poldrack-single-stim	s645	False	True
64.413	1.137	0.5686120218579236	-1.547710114718312	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.3625025980375725		poldrack-single-stim	s645	False	True
66.913	1.137	-0.6903879781420764	-3.3254878924960884	draw_card	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	0.8964967523308758	2.0	poldrack-single-stim	s645	False	False
70.478	1.137	-0.3803879781420765	0.052289885281689534	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.4373831023939729		poldrack-single-stim	s645	False	True
72.03	1.137	-0.7003879781420764	-1.7699323369405315	draw_card	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	1.727866197622248		poldrack-single-stim	s645	False	True
73.259	1.137	-0.7953879781420765	-4.047710114718312	end_round	columbia_card_task_fmri	17.0	0.75	71.0	-65.0	0.25	10.0	3.0	2.0	3.1440760843089914	2.0	poldrack-single-stim	s645	False	True
76.923	1.137	2.1526120218579234	-1.381043448051644	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	12.0	1.0	2.0	-1.430067149375656		poldrack-single-stim	s645	False	True
81.007	1.137	0.41561202185792356	-2.6386192056274047	end_round	columbia_card_task_fmri	13.0	0.8181818181818181	71.0	-70.0	0.18181818181818185	12.0	2.0	2.0	-0.34985199284679425	1.0	poldrack-single-stim	s645	False	True
86.361	1.137	3.0466120218579236	-1.381043448051644	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	12.0	1.0	2.0	3.0414564163596647		poldrack-single-stim	s645	False	True
91.338	1.137	-0.16938797814207646	-2.820437387445587	draw_card	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.18181818181818185	12.0	2.0	2.0	4.277891572028771		poldrack-single-stim	s645	False	True
93.1	1.137	1.0496120218579235	-4.547710114718312	end_round	columbia_card_task_fmri	15.0	0.8	71.0	-80.0	0.2	12.0	3.0	2.0	5.636757442269313	2.0	poldrack-single-stim	s645	False	True
98.405	1.137	1.6796120218579236	-2.3477101147183106	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-0.7624432784892221		poldrack-single-stim	s645	False	True
102.016	1.137	-0.6123879781420765	-3.4762815432897387	draw_card	columbia_card_task_fmri	14.0	0.7857142857142857	89.0	-65.0	0.21428571428571427	15.0	2.0	3.0	0.05318366106605055	2.0	poldrack-single-stim	s645	False	False
105.592	1.137	1.5796120218579235	-2.422710114718312	end_round	columbia_card_task_fmri	1.0	0.9375	71.0	-45.0	0.0625	16.0	1.0	1.0	-21.218899925485186	0.0	poldrack-single-stim	s645	False	True
111.563	1.137	3.0676120218579235	-1.485210114718312	end_round	columbia_card_task_fmri	15.0	0.8125	71.0	-70.0	0.1875	16.0	1.0	3.0	0.8138830767604404	0.0	poldrack-single-stim	s645	False	True
118.887	1.137	0.17061202185792354	5.452289885281688	draw_card	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	4.29750718908835	1.0	poldrack-single-stim	s645	False	False
123.313	1.137	-0.30638797814207647	4.852289885281689	draw_card	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.13333333333333333	15.0	1.0	2.0	-2.7878050592190067		poldrack-single-stim	s645	False	True
124.938	1.137	-0.9933879781420765	4.023718456710261	draw_card	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-70.0	0.14285714285714285	15.0	2.0	2.0	-1.9186047980237504		poldrack-single-stim	s645	False	True
125.876	1.137	-0.19038797814207647	3.0676745006663038	draw_card	columbia_card_task_fmri	17.0	0.8461538461538461	89.0	-70.0	0.15384615384615385	15.0	3.0	2.0	-0.9727060162549108		poldrack-single-stim	s645	False	True
127.618	1.137	2.0426120218579236	1.9522898852816901	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	15.0	4.0	2.0	0.06042193928532669		poldrack-single-stim	s645	False	True
131.592	1.137	0.8186120218579236	0.6341080670998679	end_round	columbia_card_task_fmri	17.0	0.8181818181818181	71.0	-70.0	0.18181818181818185	15.0	5.0	2.0	1.1927110617018502	4.0	poldrack-single-stim	s645	False	True
136.939	1.137	2.4796120218579234	0.07728988528168812	end_round	columbia_card_task_fmri	7.0	0.9375	71.0	-95.0	0.0625	16.0	1.0	1.0	-7.6708464649680375	0.0	poldrack-single-stim	s645	False	True
143.608	1.137	1.6466120218579234	1.639789885281688	end_round	columbia_card_task_fmri	9.0	0.9375	71.0	-100.0	0.0625	16.0	1.0	1.0	-5.976806253213508	0.0	poldrack-single-stim	s645	False	True
149.444	1.137	2.6466120218579237	2.5772898852816883	end_round	columbia_card_task_fmri	15.0	0.875	71.0	-80.0	0.125	16.0	1.0	2.0	-0.9441190144268816	0.0	poldrack-single-stim	s645	False	True
156.553	1.137	1.8216120218579235	4.702289885281688	draw_card	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-3.920089753448867	1.0	poldrack-single-stim	s645	False	False
162.767	1.137	0.3616120218579235	6.014789885281688	draw_card	columbia_card_task_fmri	30.0	0.6875	89.0	-45.0	0.3125	16.0	1.0	5.0	2.4005552817876463		poldrack-single-stim	s645	False	True
165.06	1.137	-0.5563879781420764	4.452289885281692	end_round	columbia_card_task_fmri	30.0	0.6666666666666667	71.0	-45.0	0.3333333333333333	16.0	2.0	5.0	2.9923917109252263	1.0	poldrack-single-stim	s645	False	True
168.691	1.137	4.732612021857924	-2.2143767813849777	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	0.4330473769137839		poldrack-single-stim	s645	False	True
175.354	1.137	-0.48238797814207646	-5.147710114718311	end_round	columbia_card_task_fmri	13.0	0.8	71.0	-75.0	0.2	6.0	2.0	1.0	2.837071370312393	1.0	poldrack-single-stim	s645	False	True
179.266	1.137	0.2966120218579235	-0.5477101147183101	end_round	columbia_card_task_fmri	14.0	0.8333333333333334	71.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-1.0574468669029358	0.0	poldrack-single-stim	s645	False	True
183.954	1.137	1.0256120218579234	-0.5477101147183101	end_round	columbia_card_task_fmri	16.0	0.8333333333333334	71.0	-80.0	0.16666666666666666	6.0	1.0	1.0	3.414090289531593	0.0	poldrack-single-stim	s645	False	True
189.442	1.137	-0.2693879781420765	1.9522898852816901	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	0.06042193928532669	1.0	poldrack-single-stim	s645	False	False
193.566	1.137	0.25061202185792353	1.952289885281688	draw_card	columbia_card_task_fmri	25.0	0.75	89.0	-65.0	0.25	8.0	1.0	2.0	6.607802265356348	1.0	poldrack-single-stim	s645	False	False
198.414	1.137	-0.5403879781420765	1.952289885281688	draw_card	columbia_card_task_fmri	30.0	0.75	89.0	-80.0	0.25	8.0	1.0	2.0	15.267356602437493		poldrack-single-stim	s645	False	True
199.806	1.137	0.19461202185792353	-1.9762815432897356	draw_card	columbia_card_task_fmri	30.0	0.7142857142857143	89.0	-80.0	0.2857142857142857	8.0	2.0	2.0	17.328763426922052	2.0	poldrack-single-stim	s645	False	False
204.326	1.137	-0.4473879781420765	1.6522898852816892	end_round	columbia_card_task_fmri	13.0	0.9	71.0	-95.0	0.1	10.0	1.0	1.0	0.037439546776504073	0.0	poldrack-single-stim	s645	False	True
208.34	1.137	-0.06638797814207646	3.052289885281688	end_round	columbia_card_task_fmri	14.0	0.9	71.0	-90.0	0.1	10.0	1.0	1.0	-1.1623824382738592	0.0	poldrack-single-stim	s645	False	True
212.803	1.137	-0.07638797814207646	-1.7477101147183112	draw_card	columbia_card_task_fmri	16.0	0.8	89.0	-70.0	0.2	10.0	1.0	2.0	2.037170448877383	1.0	poldrack-single-stim	s645	False	False
217.052	1.137	-0.6953879781420764	-2.4643767813849777	end_round	columbia_card_task_fmri	7.0	0.9166666666666666	71.0	-100.0	0.08333333333333333	12.0	1.0	1.0	-2.7888803396626685	0.0	poldrack-single-stim	s645	False	True
220.883	1.137	1.5426120218579236	-2.2143767813849764	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	12.0	1.0	2.0	2.6688234818063705		poldrack-single-stim	s645	False	True
224.358	1.137	-0.6983879781420764	-3.638619205627405	draw_card	columbia_card_task_fmri	14.0	0.8181818181818181	89.0	-80.0	0.18181818181818185	12.0	2.0	2.0	3.892240505565191		poldrack-single-stim	s645	False	True
225.591	1.137	-0.8353879781420764	-5.3477101147183115	end_round	columbia_card_task_fmri	14.0	0.8	71.0	-80.0	0.2	12.0	3.0	2.0	5.2367994270310865	2.0	poldrack-single-stim	s645	False	True
229.013	1.137	-0.009387978142076463	-0.5477101147183119	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	12.0	1.0	2.0	1.1783017553648705		poldrack-single-stim	s645	False	True
230.935	1.137	-0.37338797814207647	-1.9113464783546767	draw_card	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-75.0	0.18181818181818185	12.0	2.0	2.0	2.349645913841087		poldrack-single-stim	s645	False	True
232.493	1.137	3.6856120218579234	-3.547710114718312	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-75.0	0.2	12.0	3.0	2.0	3.636976694457253	3.0	poldrack-single-stim	s645	False	False
240.368	1.137	0.27461202185792355	-1.547710114718312	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-0.3625025980375725		poldrack-single-stim	s645	False	True
242.575	1.137	-1.4163879781420765	-2.690567257575454	draw_card	columbia_card_task_fmri	15.0	0.7857142857142857	89.0	-65.0	0.21428571428571427	15.0	2.0	3.0	0.4634517369865137		poldrack-single-stim	s645	False	True
243.091	1.137	-1.7703879781420764	-4.009248576256774	draw_card	columbia_card_task_fmri	15.0	0.7692307692307692	89.0	-65.0	0.2307692307692308	15.0	3.0	3.0	1.3432637468220463		poldrack-single-stim	s645	False	True
243.252	1.137	-0.40338797814207644	-5.547710114718312	end_round	columbia_card_task_fmri	15.0	0.75	71.0	-65.0	0.25	15.0	4.0	3.0	2.2781562692625745	3.0	poldrack-single-stim	s645	False	True
247.241	1.137	0.9996120218579235	-2.297710114718312	draw_card	columbia_card_task_fmri	14.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	0.4236245128739071		poldrack-single-stim	s645	False	True
250.175	1.137	-1.1423879781420765	-3.3477101147183106	end_round	columbia_card_task_fmri	14.0	0.8	71.0	-70.0	0.2	16.0	2.0	3.0	1.2372742445507825	1.0	poldrack-single-stim	s645	False	True
254.24	1.137	1.3256120218579235	-2.360210114718312	draw_card	columbia_card_task_fmri	11.0	0.6875	89.0	-30.0	0.3125	16.0	1.0	5.0	-13.355289844009215		poldrack-single-stim	s645	False	True
257.497	1.137	1.5246120218579235	-3.2143767813849777	end_round	columbia_card_task_fmri	11.0	0.6666666666666667	71.0	-30.0	0.3333333333333333	16.0	2.0	5.0	-13.03184517133694	1.0	poldrack-single-stim	s645	False	True
