onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.018	0.56	0.018421259842519702	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s586	False
5.674	0.56	0.028421259842519704	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s586	False
7.93	0.56	0.0494212598425197	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s586	False
10.582	0.56	0.2024212598425197	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s586	False
12.938	0.56	0.0414212598425197	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s586	False
15.194	0.56	0.0964212598425197	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s586	False
17.449	0.56	-0.1025787401574803	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s586	False
19.703	0.56	0.0754212598425197	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s586	False
22.059	0.56	0.0804212598425197	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s586	False
24.615	0.56	0.015421259842519703	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s586	False
26.968	0.56	0.07342125984251971	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s586	False
29.422	0.56	-0.0765787401574803	250.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s586	True
31.874	0.56	0.4214212598425197	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s586	False
34.23	0.56	0.0394212598425197	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s586	False
36.484	0.56	-0.0595787401574803	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s586	False
39.039	0.56	0.0904212598425197	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s586	False
41.595	0.56	0.054421259842519706	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s586	False
43.851	0.56	0.0674212598425197	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s586	False
46.105	0.56	0.059421259842519704	200.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s586	True
48.559	0.56	-0.1605787401574803	150.0	0.0	motor_selective_stop_signal	89.0	False	89.0	False	noncrit_nosignal	s586	True
50.913	0.56	-0.031578740157480294	150.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s586	True
