onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.014	0.561	0.06470472440944877	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s611	False
5.269	0.561	-0.13429527559055124	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s611	False
7.521	0.561	0.09970472440944878	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s611	False
9.876	0.561	-0.15829527559055123	150.0	0.0	motor_selective_stop_signal	71.0	True	89.0	False	crit_stop_failure	s611	True
12.431	0.561	0.035704724409448774	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s611	False
15.386	0.561	0.09970472440944878	100.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s611	False
17.639	0.561	0.0017047244094487723	50.0	0.0	motor_selective_stop_signal	71.0	True	89.0	False	crit_go	s611	True
19.993	0.561	0.03470472440944877	50.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s611	False
22.545	0.561	0.19970472440944878	50.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s611	False
24.797	0.561	-0.03129527559055123	50.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s611	False
27.152	0.561	-0.5332952755905512	50.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True		s611	True
29.705	0.561	0.07170472440944878	50.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s611	False
32.157	0.561	0.19570472440944878	50.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s611	False
34.508	0.561	-0.07029527559055122	50.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s611	False
37.163	0.561	-0.11429527559055122	50.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s611	False
39.715	0.561	-0.5332952755905512	50.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s611	False
42.47	0.561	-0.5332952755905512	100.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s611	False
45.023	0.561	0.17670472440944876	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s611	False
47.478	0.561	0.07470472440944877	150.0	0.0	motor_selective_stop_signal	71.0	True	89.0	False	crit_go	s611	True
50.23	0.561	0.025704724409448772	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s611	False
52.782	0.561	-0.5332952755905512	150.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s611	False
