onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.008	0.56	0.11417716535433067	250.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s061	False
5.261	0.56	0.26817716535433067	250.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s061	False
7.514	0.56	0.23017716535433067	250.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s061	False
9.867	0.56	-0.5288228346456694	250.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s061	False
12.419	0.56	0.07417716535433067	300.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s061	False
15.372	0.56	-0.5288228346456694	300.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s061	False
17.625	0.56	0.13217716535433066	350.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s061	False
19.977	0.56	0.09917716535433067	350.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s061	False
22.53	0.56	0.03117716535433067	350.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s061	False
24.783	0.56	0.08617716535433066	350.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s061	False
27.135	0.56	0.02317716535433067	350.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s061	False
29.688	0.56	-0.03282283464566933	350.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s061	False
32.14	0.56	-0.0028228346456693316	350.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s061	False
34.493	0.56	0.015177165354330668	350.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s061	False
37.146	0.56	0.03717716535433067	350.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s061	False
39.698	0.56	0.029177165354330667	350.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s061	False
