onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	worker_id	junk	feedback
3.009	1.137	1.785859375	-0.6500971088373431	draw_card	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-1.9922408861137804		poldrack-single-stim	s251	False	True
5.929	1.137	0.466859375	-3.383430442170676	draw_card	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	0.2470094024368024		poldrack-single-stim	s251	False	True
7.529	1.137	0.191859375	-7.483430442170677	draw_card	columbia_card_task_fmri	12.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	2.9528507364225405		poldrack-single-stim	s251	False	True
8.854	1.137	0.243859375	-14.31676377550401	end_round	columbia_card_task_fmri	12.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	6.09979540290437	3.0	poldrack-single-stim	s251	False	True
12.483	1.137	1.096859375	0.18323622449599086	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	0.6151762498689521		poldrack-single-stim	s251	False	True
14.712	1.137	-0.247140625	-2.783430442170676	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.0457712058588413	2.0	poldrack-single-stim	s251	False	False
17.988	1.137	0.753859375	1.849902891162657	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-0.874803178730744		poldrack-single-stim	s251	False	True
19.875	1.137	-0.538140625	-0.983430442170677	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.4464537914113509		poldrack-single-stim	s251	False	True
20.469	1.137	-0.213140625	-5.233430442170676	draw_card	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	4.25137553831788		poldrack-single-stim	s251	False	True
21.387	1.137	-0.491140625	-12.316763775504008	end_round	columbia_card_task_fmri	15.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	7.513537421963542	3.0	poldrack-single-stim	s251	False	True
24.621	1.137	0.803859375	2.68323622449599	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	1.7327025962051863		poldrack-single-stim	s251	False	True
26.558	1.137	-0.396140625	-0.3834304421706756	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.245298195448896		poldrack-single-stim	s251	False	True
27.293	1.137	-0.520140625	-4.983430442170676	draw_card	columbia_card_task_fmri	17.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	7.281396860615757	3.0	poldrack-single-stim	s251	False	False
30.567	1.137	1.924859375	4.016569557829324	draw_card	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	3.8185298662414913		poldrack-single-stim	s251	False	True
33.624	1.137	-0.317140625	1.016569557829323	draw_card	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.392205827092205		poldrack-single-stim	s251	False	True
34.44	1.137	-0.543140625	-2.9834304421706768	draw_card	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	7.042286341726424		poldrack-single-stim	s251	False	True
35.03	1.137	-0.465140625	-8.583430442170679	draw_card	columbia_card_task_fmri	24.0	0.6	89.0	-60.0	0.4	8.0	4.0	2.0	8.595241921295383	4.0	poldrack-single-stim	s251	False	False
38.086	1.137	0.694859375	4.016569557829324	draw_card	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	12.476053340034714		poldrack-single-stim	s251	False	True
39.913	1.137	-0.525140625	0.3022838435436113	draw_card	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	14.424667468873663		poldrack-single-stim	s251	False	True
40.52	1.137	-0.622140625	-4.6500971088373415	draw_card	columbia_card_task_fmri	29.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	8.0	3.0	2.0	16.467868386137205	3.0	poldrack-single-stim	s251	False	False
43.419	1.137	0.674859375	-0.20565266439289664	draw_card	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	1.5370695954358735		poldrack-single-stim	s251	False	True
45.226	1.137	-0.345140625	-2.4834304421706768	draw_card	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	2.9528507364225405		poldrack-single-stim	s251	False	True
46.014	1.137	-0.279140625	-5.412001870742104	draw_card	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	4.489029848971441		poldrack-single-stim	s251	False	True
46.868	1.137	0.352859375	-9.316763775504008	end_round	columbia_card_task_fmri	17.0	0.6666666666666667	71.0	-65.0	0.3333333333333333	9.0	4.0	2.0	6.09979540290437	3.0	poldrack-single-stim	s251	False	True
50.607	1.137	0.833859375	4.1165695578293215	draw_card	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	0.1470575427501899		poldrack-single-stim	s251	False	True
52.574	1.137	0.028859375	2.9054584467182103	draw_card	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	1.7017357392596892		poldrack-single-stim	s251	False	True
53.736	1.137	-0.282140625	1.391569557829323	draw_card	columbia_card_task_fmri	14.0	0.875	89.0	-95.0	0.125	10.0	3.0	1.0	3.4939524031800886		poldrack-single-stim	s251	False	True
54.587	1.137	-0.581140625	-0.5548590135992482	end_round	columbia_card_task_fmri	14.0	0.8571428571428572	71.0	-95.0	0.14285714285714285	10.0	4.0	1.0	5.586858993980378	3.0	poldrack-single-stim	s251	False	True
57.459	1.137	1.003859375	0.016569557829323008	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.5525970567746867	1.0	poldrack-single-stim	s251	False	False
61.849	1.137	0.537859375	1.6165695578293244	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.2470094024368024		poldrack-single-stim	s251	False	True
63.52	1.137	-0.339140625	-0.20565266439289664	draw_card	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	1.5370695954358735		poldrack-single-stim	s251	False	True
64.314	1.137	-0.541140625	-2.4834304421706768	draw_card	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	2.9528507364225405		poldrack-single-stim	s251	False	True
64.905	1.137	-0.269140625	-5.412001870742104	end_round	columbia_card_task_fmri	17.0	0.7142857142857143	71.0	-65.0	0.2857142857142857	10.0	4.0	2.0	4.489029848971441	3.0	poldrack-single-stim	s251	False	True
68.022	1.137	0.730859375	0.18323622449599086	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	12.0	1.0	2.0	-1.6197664358668111		poldrack-single-stim	s251	False	True
69.885	1.137	-0.568140625	-1.0743395330797705	draw_card	columbia_card_task_fmri	13.0	0.8181818181818181	89.0	-70.0	0.18181818181818185	12.0	2.0	2.0	-0.5399509764582362		poldrack-single-stim	s251	False	True
70.45	1.137	-0.666140625	-2.583430442170677	draw_card	columbia_card_task_fmri	13.0	0.8	89.0	-70.0	0.2	12.0	3.0	2.0	0.646819739146018		poldrack-single-stim	s251	False	True
70.916	1.137	-0.513140625	-4.427874886615122	end_round	columbia_card_task_fmri	13.0	0.7777777777777778	71.0	-70.0	0.2222222222222222	12.0	4.0	2.0	1.9526268127085802	3.0	poldrack-single-stim	s251	False	True
73.927	1.137	1.617859375	0.18323622449599086	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	12.0	1.0	2.0	2.8502609836979644		poldrack-single-stim	s251	False	True
76.678	1.137	-0.628140625	-1.256157714897952	draw_card	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.18181818181818185	12.0	2.0	2.0	4.086346846853921		poldrack-single-stim	s251	False	True
77.184	1.137	-0.624140625	-2.9834304421706768	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-80.0	0.2	12.0	3.0	2.0	5.444855042822404		poldrack-single-stim	s251	False	True
77.693	1.137	-0.572140625	-5.09454155328179	end_round	columbia_card_task_fmri	15.0	0.7777777777777778	71.0	-80.0	0.2222222222222222	12.0	4.0	2.0	6.939612927829195	3.0	poldrack-single-stim	s251	False	True
80.644	1.137	2.762859375	-0.7834304421706759	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-0.9523928197866098	1.0	poldrack-single-stim	s251	False	False
87.267	1.137	3.268859375	-0.858430442170677	draw_card	columbia_card_task_fmri	1.0	0.9375	89.0	-45.0	0.0625	16.0	1.0	1.0	-21.387604680954645		poldrack-single-stim	s251	False	True
91.669	1.137	-0.418140625	-1.0500971088373434	end_round	columbia_card_task_fmri	1.0	0.9333333333333332	71.0	-45.0	0.06666666666666668	16.0	2.0	1.0	-21.049380894766642	1.0	poldrack-single-stim	s251	False	True
94.841	1.137	2.836859375	0.07906955782932301	draw_card	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	0.6233825976619656		poldrack-single-stim	s251	False	True
98.812	1.137	-0.540140625	-0.983430442170677	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	16.0	2.0	3.0	1.4464537914113509		poldrack-single-stim	s251	False	True
99.404	1.137	-0.643140625	-2.1977161564563925	draw_card	columbia_card_task_fmri	15.0	0.7857142857142857	89.0	-70.0	0.21428571428571427	16.0	3.0	3.0	2.3237733828303817	3.0	poldrack-single-stim	s251	False	False
102.216	1.137	0.425859375	7.016569557829323	draw_card	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	4.1059571122659335		poldrack-single-stim	s251	False	True
103.775	1.137	-0.632140625	4.349902891162662	draw_card	columbia_card_task_fmri	30.0	0.6666666666666667	89.0	-50.0	0.3333333333333333	10.0	2.0	3.0	5.157320360766113		poldrack-single-stim	s251	False	True
104.276	1.137	-0.705140625	1.016569557829323	draw_card	columbia_card_task_fmri	30.0	0.625	89.0	-50.0	0.375	10.0	3.0	3.0	6.17443240459896		poldrack-single-stim	s251	False	True
104.704	1.137	-0.683140625	-3.269144727884962	end_round	columbia_card_task_fmri	30.0	0.5714285714285714	71.0	-50.0	0.42857142857142855	10.0	4.0	3.0	7.034042056588723	3.0	poldrack-single-stim	s251	False	True
107.477	1.137	0.547859375	6.416569557829323	draw_card	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.13333333333333333	15.0	1.0	2.0	-2.9769605787265436		poldrack-single-stim	s251	False	True
109.158	1.137	-0.646140625	5.587998129257896	draw_card	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-70.0	0.14285714285714285	15.0	2.0	2.0	-2.108114009711553	2.0	poldrack-single-stim	s251	False	False
112.239	1.137	1.340859375	1.641569557829323	draw_card	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-7.857552553126442		poldrack-single-stim	s251	False	True
114.713	1.137	-0.253140625	1.2165695578293232	draw_card	columbia_card_task_fmri	7.0	0.9333333333333332	89.0	-95.0	0.06666666666666668	16.0	2.0	1.0	-7.105169749071788	2.0	poldrack-single-stim	s251	False	False
118.321	1.137	2.051859375	3.2040695578293232	draw_card	columbia_card_task_fmri	9.0	0.9375	89.0	-100.0	0.0625	16.0	1.0	1.0	-6.164464711029904		poldrack-single-stim	s251	False	True
121.506	1.137	-0.699140625	2.7499028911626557	draw_card	columbia_card_task_fmri	9.0	0.9333333333333332	89.0	-100.0	0.06666666666666668	16.0	2.0	1.0	-5.360365702924213		poldrack-single-stim	s251	False	True
121.94	1.137	-0.656140625	2.230855272115038	draw_card	columbia_card_task_fmri	9.0	0.9285714285714286	89.0	-100.0	0.07142857142857142	16.0	3.0	1.0	-4.478547410022127		poldrack-single-stim	s251	False	True
122.418	1.137	-0.746140625	1.6319541732139389	end_round	columbia_card_task_fmri	9.0	0.9230769230769232	71.0	-100.0	0.07692307692307693	16.0	4.0	1.0	-3.5057960477751067	3.0	poldrack-single-stim	s251	False	True
