onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
3.013	0.561	0.555255905511811	250.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s612	False
5.268	0.561	-0.02374409448818892	250.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
7.521	0.561	0.11425590551181108	250.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s612	False
10.375	0.561	-0.07574409448818892	200.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
12.73	0.561	-0.08674409448818893	200.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
14.981	0.561	-0.24074409448818893	200.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s612	False
17.236	0.561	-0.2657440944881889	150.0	0.0	motor_selective_stop_signal	71.0	True	89.0	False	crit_go	s612	True
19.492	0.561	-0.15474409448818893	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
21.844	0.561	-0.15074409448818893	150.0	0.0	motor_selective_stop_signal	89.0	True	89.0	False	noncrit_nosignal	s612	True
24.497	0.561	-0.668744094488189	150.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s612	False
27.248	0.561	-0.01074409448818892	200.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
29.09	0.561	-0.2217440944881889	200.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s612	False
31.846	0.561	-0.668744094488189	150.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True		s612	True
34.098	0.561	-0.1267440944881889	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
36.45	0.561	-0.14474409448818892	150.0	0.0	motor_selective_stop_signal	71.0	True	89.0	False	crit_go	s612	True
38.805	0.561	0.00925590551181108	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
41.357	0.561	0.012255905511811079	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
43.608	0.561	-0.668744094488189	150.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True		s612	True
45.862	0.561	-0.002744094488188921	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
48.115	0.561	-0.035744094488188924	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
50.471	0.561	0.04725590551181108	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s612	False
53.124	0.561	-0.07374409448818892	100.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
55.48	0.561	-0.668744094488189	100.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True		s612	True
57.731	0.561	-0.05374409448818892	100.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
60.084	0.561	-0.668744094488189	100.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s612	False
62.436	0.561	-0.03374409448818892	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
65.29	0.561	-0.03074409448818892	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
67.742	0.561	0.27525590551181106	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
70.093	0.561	0.001255905511811079	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
72.749	0.561	-0.16774409448818892	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
75.001	0.561	-0.668744094488189	150.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True		s612	True
77.256	0.561	-0.23574409448818892	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
79.51	0.561	-0.1887440944881889	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
81.965	0.561	0.09625590551181108	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
84.318	0.561	-0.668744094488189	150.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s612	False
86.57	0.561	-0.668744094488189	200.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s612	False
88.923	0.561	-0.11274409448818892	250.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s612	False
91.375	0.561	-0.05374409448818892	250.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
93.727	0.561	-0.13974409448818892	250.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
95.978	0.561	0.002255905511811079	250.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
98.229	0.561	-0.19874409448818892	250.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s612	False
100.581	0.561	-0.668744094488189	250.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s612	False
102.933	0.561	0.02625590551181108	300.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
105.285	0.561	0.008255905511811079	300.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
108.238	0.561	0.06725590551181108	300.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
110.491	0.561	0.06225590551181108	300.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
112.847	0.561	-0.04174409448818892	300.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
115.099	0.561	-0.06774409448818892	300.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s612	False
117.553	0.561	0.07825590551181108	300.0	0.0	motor_selective_stop_signal	89.0	True	89.0	False	noncrit_signal	s612	True
119.907	0.561	-0.03074409448818892	300.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_signal	s612	False
121.461	0.561	-0.668744094488189		0.0	motor_selective_stop_signal	-1.0	True		True		s612	True
132.974	0.561	0.23425590551181108	300.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
135.526	0.561	-0.1947440944881889	300.0	0.0	motor_selective_stop_signal	89.0	True	89.0	False	noncrit_nosignal	s612	True
137.781	0.561	-0.12274409448818892	300.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
140.034	0.561	0.03925590551181108	300.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s612	False
142.785	0.561	-0.1907440944881889	250.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s612	False
145.137	0.561	0.12425590551181108	200.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_stop_failure	s612	False
147.39	0.561	-0.03274409448818892	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
149.845	0.561	0.002255905511811079	150.0	1.0	motor_selective_stop_signal	71.0	True	89.0	False	noncrit_nosignal	s612	False
152.098	0.561	0.09625590551181108	150.0	1.0	motor_selective_stop_signal	89.0	True	89.0	False	crit_go	s612	False
154.451	0.561	-0.10174409448818893	150.0	0.0	motor_selective_stop_signal	71.0	True	89.0	False	crit_go	s612	True
156.705	0.561	-0.668744094488189	150.0	0.0	motor_selective_stop_signal	-1.0	True	89.0	True	crit_stop_success	s612	False
