onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	worker_id	junk	feedback
3.012	1.137	8.287716981132075	0.8036016865733844	draw_card	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-3.1290006383640967		poldrack-single-stim	s581	False	True
13.119	1.137	1.2367169811320755	-1.929731646759948	draw_card	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	-0.8953849666374296	2.0	poldrack-single-stim	s581	False	False
18.635	1.137	4.307716981132075	1.6369350199067183	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	-0.5280720013253699		poldrack-single-stim	s581	False	True
24.76	1.137	0.4057169811320755	-1.3297316467599485	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	1.897327332226148		poldrack-single-stim	s581	False	True
26.983	1.137	4.110716981132075	-5.7797316467599495	draw_card	columbia_card_task_fmri	14.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	4.828945418283283		poldrack-single-stim	s581	False	True
32.911	1.137	0.2587169811320755	-13.196398313426617	end_round	columbia_card_task_fmri	14.0	0.6666666666666667	71.0	-75.0	0.3333333333333333	6.0	4.0	1.0	8.239387722509377	3.0	poldrack-single-stim	s581	False	True
37.446	1.137	5.859716981132076	3.3036016865733844	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-2.0144738842535013		poldrack-single-stim	s581	False	True
45.123	1.137	0.2837169811320755	0.4702683532400505	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	0.3013453315178012		poldrack-single-stim	s581	False	True
47.224	1.137	-0.7432830188679245	-3.7797316467599495	draw_card	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	3.1006083310490093		poldrack-single-stim	s581	False	True
48.297	1.137	0.8387169811320755	-10.863064980093279	end_round	columbia_card_task_fmri	15.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	6.35718262448372	3.0	poldrack-single-stim	s581	False	True
