"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"2609","13","text","0","2611","0.0-0.0","s644","","","","","","","","","","","","","","","","","","","",""
"4041","89","poldrack-text","1","7659","0.0-1.0","s644","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","4041","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1518","71","poldrack-text","2","9683","0.0-2.0","s644","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1518","500","fmri_response_test","","","","","","","","","","","","","","","",""
"12212","","survey-text","3","22405","0.0-3.0","s644","","","","task_setup","{""Q0"":""450""}","","","","","","","","","","","","","","",""
"40067","32","poldrack-single-stim","4","63503","0.0-4.0","s644","","40067","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your index finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","40067","","","","","","","","","","","",""
"892","89","poldrack-categorize","5","65863","0.0-5.0-0.0-0.0","s644","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","89","500","practice","0","","","","","","",""
"632","71","poldrack-categorize","6","68479","0.0-5.0-0.0-1.0","s644","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","1","","","","","","",""
"382","71","poldrack-categorize","7","71095","0.0-5.0-0.0-2.0","s644","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","2","","","","","","",""
"509","71","poldrack-categorize","8","73710","0.0-5.0-0.0-3.0","s644","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","3","","","","","","",""
"476","71","poldrack-categorize","9","76327","0.0-5.0-0.0-4.0","s644","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","4","","","","","","",""
"556","89","poldrack-categorize","10","78940","0.0-5.0-0.0-5.0","s644","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","89","500","practice","5","","","","","","",""
"587","89","poldrack-categorize","11","81554","0.0-5.0-0.0-6.0","s644","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","6","","","","","","",""
