"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2253","13","text","0","2255","0.0-0.0","s573","","","","","","","","","","","","","","","","","","","",""
"1371","89","poldrack-text","1","4633","0.0-1.0","s573","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1371","500","fmri_response_test","","","","","","","","","","","","","","","",""
"729","71","poldrack-text","2","5868","0.0-2.0","s573","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","729","500","fmri_response_test","","","","","","","","","","","","","","","",""
"8638","","survey-text","3","15013","0.0-3.0","s573","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"3196","32","poldrack-single-stim","4","19214","0.0-4.0","s573","","3196","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","3196","","","","","","","","","","","",""
"","","call-function","5","19215","0.0-5.0-0.0","s573","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","19720","0.0-5.0-1.0","s573","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","20625","0.0-5.0-2.0","s573","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","1","magnitude","switch","stay","0","","","",""
"748","89","poldrack-categorize","8","23133","0.0-5.0-3.0","s573","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","Magnitude","#1F45FC","1","magnitude","switch","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","23638","0.0-5.0-4.0","s573","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","23638","0.0-5.0-5.0","s573","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","24142","0.0-5.0-6.0","s573","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","25043","0.0-5.0-7.0","s573","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","3","color","switch","switch","1","","","",""
"908","89","poldrack-categorize","13","27549","0.0-5.0-8.0","s573","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Orange-Blue","orange","3","color","switch","switch","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","28053","0.0-5.0-9.0","s573","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","28054","0.0-5.0-10.0","s573","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","28557","0.0-5.0-11.0","s573","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","29459","0.0-5.0-12.0","s573","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","8","color","stay","stay","2","","","",""
