"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","condition","trial_num","correct_response","correct","exp_id"
"8553","13","text","0","8555","0.0-0.0","s234","","","","","","","","","","","","","",""
"1076","89","poldrack-text","1","10634","0.0-1.0","s234","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1076","500","fmri_response_test","","","","","","","","","",""
"4675","71","poldrack-text","2","15811","0.0-2.0","s234","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","4675","500","fmri_response_test","","","","","","","","","",""
"10593","","survey-text","3","26911","0.0-3.0","s234","","","","task_setup","{""Q0"":""3"",""Q1"":""1""}","","","","","","","","",""
"50492","32","poldrack-single-stim","4","78405","0.0-4.0","s234","","50492","500","instructions","","<div class = centerbox><p style = ""font-size:40px"" class = center-block-text>Target Pair (press index finger):</p><p class = center-block-text><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png"" ></img>&nbsp&nbsp&nbsp...followed by...&nbsp&nbsp&nbsp<img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png"" ></img><br></br></p><p style = ""font-size:40px"" class = center-block-text>Otherwise press middle finger</div>","32","50492","","","","","",""
"-1","-1","poldrack-single-stim","5","79408","0.0-5.0-0.0","s234","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","practice","BX","0","","",""
"-1","-1","poldrack-single-stim","6","81411","0.0-5.0-1.0","s234","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"816","71","poldrack-single-stim","7","82913","0.0-5.0-2.0","s234","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","practice","BX","0","71","true",""
"-1","-1","poldrack-single-stim","8","83416","0.0-5.0-3.0","s234","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","1","","",""
"-1","-1","poldrack-single-stim","9","83917","0.0-5.0-4.0","s234","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","practice","AX","1","","",""
"-1","-1","poldrack-single-stim","10","85920","0.0-5.0-5.0","s234","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"563","89","poldrack-single-stim","11","87421","0.0-5.0-6.0","s234","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","practice","AX","1","89","true",""
"-1","-1","poldrack-single-stim","12","87923","0.0-5.0-7.0","s234","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","2","","",""
"-1","-1","poldrack-single-stim","13","88424","0.0-5.0-8.0","s234","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","practice","BY","2","","",""
"-1","-1","poldrack-single-stim","14","90426","0.0-5.0-9.0","s234","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"467","71","poldrack-single-stim","15","92929","0.0-5.0-10.0","s234","","2500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","practice","BY","2","71","true",""
"-1","-1","poldrack-single-stim","16","93432","0.0-5.0-11.0","s234","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","3","","",""
"-1","-1","poldrack-single-stim","17","93934","0.0-5.0-12.0","s234","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","practice","AY","3","","",""
"-1","-1","poldrack-single-stim","18","95936","0.0-5.0-13.0","s234","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"695","71","poldrack-single-stim","19","98038","0.0-5.0-14.0","s234","","2100","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","practice","AY","3","71","true",""
"-1","-1","poldrack-single-stim","20","98541","0.0-5.0-15.0","s234","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","4","","",""
"-1","-1","poldrack-single-stim","21","99043","0.0-5.0-16.0","s234","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","practice","BX","4","","",""
"-1","-1","poldrack-single-stim","22","101045","0.0-5.0-17.0","s234","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"818","71","poldrack-single-stim","23","102748","0.0-5.0-18.0","s234","","1700","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","practice","BX","4","71","true",""
"-1","-1","poldrack-single-stim","24","103251","0.0-5.0-19.0","s234","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","5","","",""
"-1","-1","poldrack-single-stim","25","103753","0.0-5.0-20.0","s234","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","practice","AX","5","","",""
"-1","-1","poldrack-single-stim","26","105755","0.0-5.0-21.0","s234","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"389","89","poldrack-single-stim","27","108057","0.0-5.0-22.0","s234","","2300","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","practice","AX","5","89","true",""
"-1","-1","poldrack-single-stim","28","108558","0.0-5.0-23.0","s234","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","6","","",""
"-1","-1","poldrack-single-stim","29","109060","0.0-5.0-24.0","s234","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","practice","AX","6","","",""
"-1","-1","poldrack-single-stim","30","111062","0.0-5.0-25.0","s234","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"731","71","poldrack-single-stim","31","112563","0.0-5.0-26.0","s234","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","practice","AX","6","89","false",""
"-1","-1","poldrack-single-stim","32","113065","0.0-5.0-27.0","s234","","500","0","feedback","","<div class = centerbox><div style=""color:red""; class = center-text>Incorrect</div></div>","none","500","practice","","7","","",""
"-1","-1","poldrack-single-stim","33","113567","0.0-5.0-28.0","s234","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","practice","AY","7","","",""
"-1","-1","poldrack-single-stim","34","115569","0.0-5.0-29.0","s234","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"579","71","poldrack-single-stim","35","117070","0.0-5.0-30.0","s234","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","practice","AY","7","71","true",""
"-1","-1","poldrack-single-stim","36","117572","0.0-5.0-31.0","s234","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","8","","",""
