"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"1813","13","text","0","1815","0.0-0.0","s641","","","","","","","","","","","","","","","","","","","",""
"6391","71","poldrack-text","1","9213","0.0-1.0","s641","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","6391","500","fmri_response_test","","","","","","","","","","","","","","","",""
"761","89","poldrack-text","2","10479","0.0-2.0","s641","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","761","500","fmri_response_test","","","","","","","","","","","","","","","",""
"6893","","survey-text","3","17881","0.0-3.0","s641","","","","task_setup","{""Q0"":""150""}","","","","","","","","","","","","","","",""
"36053","32","poldrack-single-stim","4","54967","0.0-4.0","s641","","36053","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your middle finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","36053","","","","","","","","","","","",""
"632","71","poldrack-categorize","5","57329","0.0-5.0-0.0-0.0","s641","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","71","500","practice","0","","","","","","",""
"441","89","poldrack-categorize","6","59946","0.0-5.0-0.0-1.0","s641","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","89","500","practice","1","","","","","","",""
"457","71","poldrack-categorize","7","62559","0.0-5.0-0.0-2.0","s641","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","2","","","","","","",""
"539","89","poldrack-categorize","8","65174","0.0-5.0-0.0-3.0","s641","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","3","","","","","","",""
"522","89","poldrack-categorize","9","67789","0.0-5.0-0.0-4.0","s641","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","89","500","practice","4","","","","","","",""
