"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"1805","13","text","0","1807","0.0-0.0","s642","","","","","","","","","","","","","","","","","","","",""
"944","89","poldrack-text","1","3758","0.0-1.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","944","500","fmri_response_test","","","","","","","","","","","","","","","",""
"381","71","poldrack-text","2","4644","0.0-2.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","381","500","fmri_response_test","","","","","","","","","","","","","","","",""
"7541","","survey-text","3","12696","0.0-3.0","s642","","","","task_setup","{""Q0"":""350""}","","","","","","","","","","","","","","",""
"29462","32","poldrack-single-stim","4","43183","0.0-4.0","s642","","29462","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your index finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","29462","","","","","","","","","","","",""
"713","71","poldrack-categorize","5","45544","0.0-5.0-0.0-0.0","s642","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","0","","","","","","",""
"486","89","poldrack-categorize","6","48160","0.0-5.0-0.0-1.0","s642","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","1","","","","","","",""
"504","89","poldrack-categorize","7","50773","0.0-5.0-0.0-2.0","s642","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","89","500","practice","2","","","","","","",""
"422","71","poldrack-categorize","8","53389","0.0-5.0-0.0-3.0","s642","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","3","","","","","","",""
"463","71","poldrack-categorize","9","56003","0.0-5.0-0.0-4.0","s642","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","4","","","","","","",""
