"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"1815","13","text","0","1817","0.0-0.0","s618","","","","","","","","","","","","","","","","","","","",""
"1868","71","poldrack-text","1","4690","0.0-1.0","s618","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1868","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1181","89","poldrack-text","2","6372","0.0-2.0","s618","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1181","500","fmri_response_test","","","","","","","","","","","","","","","",""
"14489","","survey-text","3","21369","0.0-3.0","s618","","","","task_setup","{""Q0"":""450""}","","","","","","","","","","","","","","",""
"51906","32","poldrack-single-stim","4","74300","0.0-4.0","s618","","51906","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your middle finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","51906","","","","","","","","","","","",""
"1085","71","poldrack-categorize","5","76661","0.0-5.0-0.0-0.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","71","500","practice","0","","","","","","",""
"613","89","poldrack-categorize","6","79270","0.0-5.0-0.0-1.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","1","","","","","","",""
"654","89","poldrack-categorize","7","81881","0.0-5.0-0.0-2.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","89","500","practice","2","","","","","","",""
"520","71","poldrack-categorize","8","84486","0.0-5.0-0.0-3.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","71","500","practice","3","","","","","","",""
"449","71","poldrack-categorize","9","87089","0.0-5.0-0.0-4.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","4","","","","","","",""
"463","71","poldrack-categorize","10","89697","0.0-5.0-0.0-5.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","5","","","","","","",""
"363","89","poldrack-categorize","11","92305","0.0-5.0-0.0-6.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","89","500","practice","6","","","","","","",""
"392","89","poldrack-categorize","12","94916","0.0-5.0-0.0-7.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","7","","","","","","",""
"515","89","poldrack-categorize","13","97521","0.0-5.0-0.0-8.0","s618","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","8","","","","","","",""
