"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","condition","exp_stage","trial_num","correct_response","correct","exp_id"
"2083","13","text","0","2086","0.0-0.0","s648","","","","","","","","","","","","","",""
"1288","89","poldrack-text","1","4380","0.0-1.0","s648","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1288","500","fmri_response_test","","","","","","","","","",""
"827","71","poldrack-text","2","5711","0.0-2.0","s648","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","827","500","fmri_response_test","","","","","","","","","",""
"10119","","survey-text","3","16339","0.0-3.0","s648","","","","task_setup","{""Q0"":""5"",""Q1"":""1""}","","","","","","","","",""
"23734","32","poldrack-single-stim","4","41080","0.0-4.0","s648","","23734","500","instructions","","<div class = centerbox><p style = ""font-size:40px"" class = center-block-text>Target Pair (press index finger):</p><p class = center-block-text><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png"" ></img>&nbsp&nbsp&nbsp...followed by...&nbsp&nbsp&nbsp<img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png"" ></img><br></br></p><p style = ""font-size:40px"" class = center-block-text>Otherwise press middle finger</div>","32","23734","","","","","",""
"-1","-1","poldrack-single-stim","5","42089","0.0-5.0-0.0","s648","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","AX","practice","0","","",""
"-1","-1","poldrack-single-stim","6","44095","0.0-5.0-1.0","s648","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"573","89","poldrack-single-stim","7","45600","0.0-5.0-2.0","s648","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","AX","practice","0","89","true",""
"-1","-1","poldrack-single-stim","8","46105","0.0-5.0-3.0","s648","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","1","","",""
"-1","-1","poldrack-single-stim","9","46610","0.0-5.0-4.0","s648","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","BY","practice","1","","",""
