"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1821","13","text","0","1823","0.0-0.0","s555","","","","","","","","","","","","","","","","","","","",""
"2057","89","poldrack-text","1","4883","0.0-1.0","s555","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2057","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1710","71","poldrack-text","2","7094","0.0-2.0","s555","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1710","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10336","","survey-text","3","17937","0.0-3.0","s555","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"10157","32","poldrack-single-stim","4","29097","0.0-4.0","s555","","10157","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","10157","","","","","","","","","","","",""
"","","call-function","5","29097","0.0-5.0-0.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","29600","0.0-5.0-1.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","30503","0.0-5.0-2.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","3","color","stay","stay","0","","","",""
"767","89","poldrack-categorize","8","33009","0.0-5.0-3.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Orange-Blue","orange","3","color","stay","stay","0","false","71","500",""
"-1","-1","poldrack-single-stim","9","33512","0.0-5.0-4.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","33513","0.0-5.0-5.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","34015","0.0-5.0-6.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","34917","0.0-5.0-7.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","6","magnitude","switch","switch","1","","","",""
"1248","71","poldrack-categorize","13","37421","0.0-5.0-8.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","High-Low","#1F45FC","6","magnitude","switch","switch","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","37924","0.0-5.0-9.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","37924","0.0-5.0-10.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","38426","0.0-5.0-11.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","38529","0.0-5.0-12.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","2","color","switch","stay","2","","","",""
"988","71","poldrack-categorize","18","41031","0.0-5.0-13.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Color","orange","2","color","switch","stay","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","41532","0.0-5.0-14.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","41532","0.0-5.0-15.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","42034","0.0-5.0-16.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","42935","0.0-5.0-17.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","1","color","stay","switch","3","","","",""
"633","89","poldrack-categorize","23","45439","0.0-5.0-18.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","Orange-Blue","#1F45FC","1","color","stay","switch","3","true","89","500",""
"-1","-1","poldrack-single-stim","24","45941","0.0-5.0-19.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","45941","0.0-5.0-20.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","46444","0.0-5.0-21.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","46546","0.0-5.0-22.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","7","color","stay","switch","4","","","",""
"735","89","poldrack-categorize","28","49050","0.0-5.0-23.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Color","#1F45FC","7","color","stay","switch","4","true","89","500",""
"-1","-1","poldrack-single-stim","29","49552","0.0-5.0-24.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","49552","0.0-5.0-25.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","50055","0.0-5.0-26.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","50156","0.0-5.0-27.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","7","color","stay","switch","5","","","",""
"776","71","poldrack-categorize","33","52661","0.0-5.0-28.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Orange-Blue","orange","7","color","stay","switch","5","true","71","500",""
"-1","-1","poldrack-single-stim","34","53163","0.0-5.0-29.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","53164","0.0-5.0-30.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","53666","0.0-5.0-31.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","54568","0.0-5.0-32.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","7","color","stay","switch","6","","","",""
"442","71","poldrack-categorize","38","57071","0.0-5.0-33.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Color","orange","7","color","stay","switch","6","true","71","500",""
"-1","-1","poldrack-single-stim","39","57573","0.0-5.0-34.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","57574","0.0-5.0-35.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","58076","0.0-5.0-36.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","58978","0.0-5.0-37.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","7","magnitude","switch","switch","7","","","",""
"841","71","poldrack-categorize","43","61482","0.0-5.0-38.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Magnitude","#1F45FC","7","magnitude","switch","switch","7","true","71","500",""
"-1","-1","poldrack-single-stim","44","61984","0.0-5.0-39.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","45","61985","0.0-5.0-40.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","46","62488","0.0-5.0-41.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","47","63391","0.0-5.0-42.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","6","magnitude","stay","stay","8","","","",""
"548","71","poldrack-categorize","48","65895","0.0-5.0-43.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>6</div>","89,71","1000","practice","Magnitude","orange","6","magnitude","stay","stay","8","true","71","500",""
"-1","-1","poldrack-single-stim","49","66397","0.0-5.0-44.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","50","66397","0.0-5.0-45.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","51","66899","0.0-5.0-46.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","52","67800","0.0-5.0-47.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","1","color","switch","stay","9","","","",""
"507","71","poldrack-categorize","53","70303","0.0-5.0-48.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Orange-Blue","orange","1","color","switch","stay","9","true","71","500",""
"-1","-1","poldrack-single-stim","54","70806","0.0-5.0-49.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","55","70806","0.0-5.0-50.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","56","71308","0.0-5.0-51.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","57","72211","0.0-5.0-52.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","4","magnitude","switch","stay","10","","","",""
"598","89","poldrack-categorize","58","74715","0.0-5.0-53.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>4</div>","89,71","1000","practice","Magnitude","#1F45FC","4","magnitude","switch","stay","10","true","89","500",""
"-1","-1","poldrack-single-stim","59","75218","0.0-5.0-54.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","60","75219","0.0-5.0-55.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","61","75720","0.0-5.0-56.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","62","75822","0.0-5.0-57.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","2","magnitude","stay","stay","11","","","",""
"747","89","poldrack-categorize","63","78325","0.0-5.0-58.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Magnitude","orange","2","magnitude","stay","stay","11","true","89","500",""
"-1","-1","poldrack-single-stim","64","78826","0.0-5.0-59.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","65","78826","0.0-5.0-60.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","66","79329","0.0-5.0-61.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","67","79431","0.0-5.0-62.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","4","color","switch","switch","12","","","",""
"895","89","poldrack-categorize","68","81934","0.0-5.0-63.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>4</div>","89,71","1000","practice","Orange-Blue","#1F45FC","4","color","switch","switch","12","true","89","500",""
"-1","-1","poldrack-single-stim","69","82435","0.0-5.0-64.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","70","82435","0.0-5.0-65.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","71","82937","0.0-5.0-66.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","72","83039","0.0-5.0-67.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","8","magnitude","switch","stay","13","","","",""
"761","71","poldrack-categorize","73","85544","0.0-5.0-68.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Magnitude","#1F45FC","8","magnitude","switch","stay","13","true","71","500",""
"-1","-1","poldrack-single-stim","74","86046","0.0-5.0-69.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","75","86046","0.0-5.0-70.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","76","86547","0.0-5.0-71.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","77","86649","0.0-5.0-72.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","2","magnitude","stay","stay","14","","","",""
"1055","89","poldrack-categorize","78","89153","0.0-5.0-73.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Magnitude","orange","2","magnitude","stay","stay","14","true","89","500",""
"-1","-1","poldrack-single-stim","79","89656","0.0-5.0-74.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","80","89656","0.0-5.0-75.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","81","90158","0.0-5.0-76.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","82","90259","0.0-5.0-77.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","2","color","switch","switch","15","","","",""
"665","89","poldrack-categorize","83","92764","0.0-5.0-78.0","s555","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>2</div>","89,71","1000","practice","Orange-Blue","#1F45FC","2","color","switch","switch","15","true","89","500",""
"-1","-1","poldrack-single-stim","84","93265","0.0-5.0-79.0","s555","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"24499","32","poldrack-text","85","117766","0.0-6.0","s555","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","24499","0","fmri_scanner_wait","","","","","","","","","","","","","","","",""
"2944","84","poldrack-text","86","120711","0.0-7.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2944","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","87","121391","0.0-8.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","88","122070","0.0-9.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"681","84","poldrack-text","89","122751","0.0-10.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","90","123430","0.0-11.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","91","124111","0.0-12.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","92","124791","0.0-13.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","93","125471","0.0-14.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","94","126151","0.0-15.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","95","126831","0.0-16.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","96","127511","0.0-17.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","97","128191","0.0-18.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","98","128870","0.0-19.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","99","129551","0.0-20.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","100","130230","0.0-21.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","101","130911","0.0-22.0","s555","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","102","131913","0.0-23.0","s555","","1000","0","fmri_buffer","","","none","1000","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","103","133417","0.0-24.0","s555","","1500","500","test_start_block","","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","104","134421","0.0-25.0","s555","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","test","","","","","","","","","","",""
"","","call-function","105","134421","0.0-26.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","106","134522","0.0-27.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","test","Color","orange","3","color","stay","switch","0","","","",""
"891","89","poldrack-single-stim","107","136661","0.0-28.0","s555","","2136","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","test","Color","orange","3","color","stay","switch","0","false","71","",""
"","","call-function","108","136662","0.0-29.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","109","136764","0.0-30.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","test","High-Low","#1F45FC","6","magnitude","switch","switch","1","","","",""
"844","71","poldrack-single-stim","110","139039","0.0-31.0","s555","","2272","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","test","High-Low","#1F45FC","6","magnitude","switch","switch","1","true","71","",""
"","","call-function","111","139039","0.0-32.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","112","139141","0.0-33.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","test","Orange-Blue","orange","2","color","switch","switch","2","","","",""
"1177","71","poldrack-single-stim","113","141280","0.0-34.0","s555","","2136","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","test","Orange-Blue","orange","2","color","switch","switch","2","true","71","",""
"","","call-function","114","141280","0.0-35.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","115","141382","0.0-36.0","s555","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","test","Orange-Blue","#1F45FC","1","color","stay","stay","3","","","",""
"639","89","poldrack-single-stim","116","143656","0.0-37.0","s555","","2272","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","test","Orange-Blue","#1F45FC","1","color","stay","stay","3","true","89","",""
"","","call-function","117","143657","0.0-38.0","s555","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","118","144559","0.0-39.0","s555","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","test","High-Low","#1F45FC","7","magnitude","switch","stay","4","","","",""
