"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"4454","13","text","0","4456","0.0-0.0","s589","","","","","","","","","","","","","","","","","","","",""
"2096","89","poldrack-text","1","7558","0.0-1.0","s589","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2096","500","fmri_response_test","","","","","","","","","","","","","","","",""
"712","71","poldrack-text","2","8774","0.0-2.0","s589","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","712","500","fmri_response_test","","","","","","","","","","","","","","","",""
"8013","","survey-text","3","17296","0.0-3.0","s589","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"35894","32","poldrack-single-stim","4","54196","0.0-4.0","s589","","35894","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","35894","","","","","","","","","","","",""
"","","call-function","5","54197","0.0-5.0-0.0","s589","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","54701","0.0-5.0-1.0","s589","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","54807","0.0-5.0-2.0","s589","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","1","magnitude","stay","stay","0","","","",""
"1432","89","poldrack-categorize","8","57318","0.0-5.0-3.0","s589","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","Magnitude","#1F45FC","1","magnitude","stay","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","57823","0.0-5.0-4.0","s589","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","57823","0.0-5.0-5.0","s589","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","58327","0.0-5.0-6.0","s589","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","59230","0.0-5.0-7.0","s589","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","7","color","switch","switch","1","","","",""
"738","89","poldrack-categorize","13","61735","0.0-5.0-8.0","s589","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Color","#1F45FC","7","color","switch","switch","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","62237","0.0-5.0-9.0","s589","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","62237","0.0-5.0-10.0","s589","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","62744","0.0-5.0-11.0","s589","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
