block_duration,coded_response,experiment_exp_id,item_coding,item_text,key_press,options,possible_responses,response,rt,stim_duration,survey,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
11312.0,4.0,survey_medley,reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",2.0,6965,8500.0,grit,,12315,0.0,,poldrack-single-stim,s518
9612.0,1.0,survey_medley,reverse,New ideas and projects sometimes distract me from previous ones.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",5.0,5746,8500.0,grit,,21929,0.0,,poldrack-single-stim,s518
9204.0,2.0,survey_medley,reverse,"I do certain things that are bad for me, if they are fun.",82,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",4.0,4261,8500.0,brief,,31134,0.0,,poldrack-single-stim,s518
9544.0,3.0,survey_medley,forward,I am good at resisting temptation.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,4890,8500.0,brief,,40680,0.0,,poldrack-single-stim,s518
9476.0,4.0,survey_medley,reverse,I often act without thinking through all the alternatives.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,6275,8500.0,brief,,50158,0.0,,poldrack-single-stim,s518
9204.0,5.0,survey_medley,forward,I am a hard worker.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",5.0,2575,8500.0,grit,,59363,0.0,,poldrack-single-stim,s518
10088.0,5.0,survey_medley,forward,There is plenty of time left in my life to make new plans.,77,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",5.0,6453,8500.0,future_time,,69453,0.0,,poldrack-single-stim,s518
10904.0,1.0,survey_medley,forward,I have the sense that time is running out.,66,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",1.0,4334,8500.0,future_time,,80358,0.0,,poldrack-single-stim,s518
9884.0,2.0,survey_medley,reverse,I have a hard time breaking bad habits.,82,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",4.0,4995,8500.0,brief,,90244,0.0,,poldrack-single-stim,s518
9136.0,2.0,survey_medley,forward,Do you sometimes like doing things that are a bit frightening?,89,"No,Yes","66,89",2.0,4579,8500.0,impulsive_venture,,99381,0.0,,poldrack-single-stim,s518
