SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stop_response,stopped,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",674,850.0,,False,,-67383,250.0,stim,0.0,poldrack-categorize,s607
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",548,850.0,,False,,-64775,250.0,stim,1.0,poldrack-categorize,s607
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",586,850.0,,False,,-62167,250.0,stim,2.0,poldrack-categorize,s607
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",456,850.0,,False,,-59559,250.0,stim,3.0,poldrack-categorize,s607
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",502,850.0,,False,,-56953,250.0,stim,4.0,poldrack-categorize,s607
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",488,850.0,,False,,-54343,250.0,stim,5.0,poldrack-categorize,s607
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",388,850.0,,False,,-51729,250.0,stim,6.0,poldrack-categorize,s607
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",599,850.0,,False,,-49122,250.0,stim,7.0,poldrack-categorize,s607
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",393,850.0,,False,,-46513,250.0,stim,8.0,poldrack-categorize,s607
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",420,850.0,,False,,-43906,250.0,stim,9.0,poldrack-categorize,s607
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",445,850.0,,False,,-41303,250.0,stim,10.0,poldrack-categorize,s607
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",600,850.0,,False,,-38696,250.0,stim,11.0,poldrack-categorize,s607
350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"89,71",524,850.0,89.0,False,,5268,0.0,stim,0.0,stop-signal,s607
350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"89,71",406,850.0,89.0,False,,7524,0.0,stim,1.0,stop-signal,s607
350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2350.0,ignore,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",455,850.0,89.0,False,,9876,0.0,stim,2.0,stop-signal,s607
350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2550.0,stop,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"89,71",516,850.0,89.0,False,,12431,0.0,stim,3.0,stop-signal,s607
300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2950.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"89,71",516,850.0,89.0,False,,15385,0.0,stim,4.0,stop-signal,s607
300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,stop,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"89,71",854,850.0,89.0,False,,17639,0.0,stim,5.0,stop-signal,s607
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2350.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",525,850.0,89.0,False,,19993,0.0,stim,6.0,stop-signal,s607
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2550.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",453,850.0,89.0,False,,22548,0.0,stim,7.0,stop-signal,s607
