block_duration,coded_response,experiment_exp_id,item_coding,item_responses,item_text,key_press,options,possible_responses,response,rt,stim_duration,survey,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
9068.0,2.0,survey_medley,reverse,"66,89,71,82,77",I wish I had more self-discipline.,82,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",4.0,2509,8500.0,brief,,10082,0.0,,poldrack-single-stim,s647
10292.0,0.0,survey_medley,forward,"66,89",Do you sometimes like doing things that are a bit frightening?,71,"No,Yes","66,89,71,82,77",0.0,3062,8500.0,impulsive_venture,,20380,0.0,,poldrack-single-stim,s647
11788.0,5.0,survey_medley,forward,"66,89,71,82,77","As I get older, I begin to experience time as limited.",77,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",5.0,2853,8500.0,future_time,,32173,0.0,,poldrack-single-stim,s647
9204.0,2.0,survey_medley,forward,"66,89,71,82,77",I am good at resisting temptation.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,3644,8500.0,brief,,41383,0.0,,poldrack-single-stim,s647
9476.0,1.0,survey_medley,forward,"66,89,71,82",I tend to act without thinking when I am really excited.,66,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82,77",1.0,4617,8500.0,upps,,50866,0.0,,poldrack-single-stim,s647
9952.0,5.0,survey_medley,forward,"66,89,71,82,77",I am diligent.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",5.0,1678,8500.0,grit,,60823,0.0,,poldrack-single-stim,s647
11856.0,1.0,survey_medley,reverse,"66,89,71,82,77",I often set a goal but later choose to pursue a different one.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",5.0,3696,8500.0,grit,,72683,0.0,,poldrack-single-stim,s647
9204.0,1.0,survey_medley,forward,"66,89,71,82","When overjoyed, I feel like I cant stop myself from going overboard.",66,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82,77",1.0,4115,8500.0,upps,,81894,0.0,,poldrack-single-stim,s647
11516.0,5.0,survey_medley,reverse,"66,89,71,82,77",I often act without thinking through all the alternatives.,66,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",1.0,3447,8500.0,brief,,93414,0.0,,poldrack-single-stim,s647
9000.0,4.0,survey_medley,reverse,"66,89,71,82,77",I have trouble concentrating.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,2849,8500.0,brief,,102420,0.0,,poldrack-single-stim,s647
9136.0,5.0,survey_medley,forward,"66,89,71,82,77",Most of my life lies ahead of me.,77,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",5.0,2827,8500.0,future_time,,111562,0.0,,poldrack-single-stim,s647
9612.0,1.0,survey_medley,reverse,"66,89,71,82,77",I have a hard time breaking bad habits.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",5.0,2266,8500.0,brief,,121177,0.0,,poldrack-single-stim,s647
9612.0,1.0,survey_medley,reverse,"66,89,71,82,77",I have difficulty maintaining my focus on projects that take more than a few months to complete.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",5.0,4427,8500.0,grit,,130794,0.0,,poldrack-single-stim,s647
