SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stop_response,stopped,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",721,850.0,,False,,-63997,250.0,stim,0.0,poldrack-categorize,s373
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",680,850.0,,False,,-61384,250.0,stim,1.0,poldrack-categorize,s373
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",500,850.0,,False,,-58781,250.0,stim,2.0,poldrack-categorize,s373
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",469,850.0,,False,,-56173,250.0,stim,3.0,poldrack-categorize,s373
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",665,850.0,,False,,-53565,250.0,stim,4.0,poldrack-categorize,s373
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",559,850.0,,False,,-50957,250.0,stim,5.0,poldrack-categorize,s373
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",507,850.0,,False,,-48349,250.0,stim,6.0,poldrack-categorize,s373
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",426,850.0,,False,,-45735,250.0,stim,7.0,poldrack-categorize,s373
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",496,850.0,,False,,-43127,250.0,stim,8.0,poldrack-categorize,s373
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",556,850.0,,False,,-40524,250.0,stim,9.0,poldrack-categorize,s373
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",635,850.0,,False,,-37917,250.0,stim,10.0,poldrack-categorize,s373
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",662,850.0,,False,,-35308,250.0,stim,11.0,poldrack-categorize,s373
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2650.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"71,89",473,850.0,71.0,False,,5669,0.0,stim,0.0,stop-signal,s373
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,stop,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"71,89",677,850.0,71.0,False,,7925,0.0,stim,1.0,stop-signal,s373
200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2650.0,ignore,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",770,850.0,71.0,False,,10581,0.0,stim,2.0,stop-signal,s373
200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2350.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"71,89",613,850.0,71.0,False,,12933,0.0,stim,3.0,stop-signal,s373
200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"71,89",433,850.0,71.0,False,,15189,0.0,stim,4.0,stop-signal,s373
