EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-0.4620372173943603,draw_card,3848.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-2.1628874603395793,12.0,3848.0,3848.0,,6858,0.0,,stim,poldrack-single-stim,1.0,s568
-3.195370550727693,draw_card,1046.0,5.0,0.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",0.07589686631071402,24.0,1046.0,1046.0,,7907,0.0,,stim,poldrack-single-stim,1.0,s568
-7.295370550727695,end_round,527.0,4.0,0.0,test,columbia_card_task_fmri,12.0,0.75,71.0,-70.0,0.25,6.0,3.0,1.0,"89,71",2.781253510027426,24.0,527.0,527.0,,8434,0.0,2.0,stim,poldrack-single-stim,1.0,s568
0.3712961159389736,draw_card,4253.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",0.44399312045015193,14.0,4253.0,4253.0,,14942,0.0,,stim,poldrack-single-stim,2.0,s568
-2.595370550727693,draw_card,683.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",2.8741586425448205,28.0,683.0,683.0,,15626,0.0,,stim,poldrack-single-stim,2.0,s568
-7.045370550727695,end_round,529.0,4.0,0.0,test,columbia_card_task_fmri,14.0,0.75,71.0,-75.0,0.25,6.0,3.0,1.0,"89,71",5.810736501162275,28.0,529.0,529.0,,16157,0.0,2.0,stim,poldrack-single-stim,2.0,s568
2.0379627826056397,draw_card,3050.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-1.0456905064499544,15.0,3050.0,3050.0,,21597,0.0,,stim,poldrack-single-stim,3.0,s568
-0.7953705507276942,draw_card,511.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",1.2751168895297624,30.0,511.0,511.0,,22109,0.0,,stim,poldrack-single-stim,3.0,s568
-5.045370550727695,end_round,417.0,4.0,0.0,test,columbia_card_task_fmri,15.0,0.75,71.0,-70.0,0.25,6.0,3.0,1.0,"89,71",4.079571000948583,30.0,417.0,417.0,,22528,0.0,2.0,stim,poldrack-single-stim,3.0,s568
2.8712961159389736,draw_card,3409.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",1.5613144677385122,17.0,3409.0,3409.0,,28530,0.0,,stim,poldrack-single-stim,4.0,s568
-0.19537055072769283,draw_card,519.0,5.0,1.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",4.073494594279154,-58.0,519.0,519.0,,29051,0.0,2.0,stim,poldrack-single-stim,4.0,s568
4.204629449272305,draw_card,3681.0,8.0,0.0,test,columbia_card_task_fmri,24.0,0.75,89.0,-60.0,0.25,8.0,1.0,2.0,"89,71",3.646792789529968,24.0,3681.0,3681.0,,35396,0.0,,stim,poldrack-single-stim,5.0,s568
1.2046294492723058,draw_card,584.0,7.0,0.0,test,columbia_card_task_fmri,24.0,0.7142857142857143,89.0,-60.0,0.2857142857142857,8.0,2.0,2.0,"89,71",5.220230856143353,48.0,584.0,584.0,,35982,0.0,,stim,poldrack-single-stim,5.0,s568
-2.7953705507276942,end_round,2148.0,6.0,0.0,test,columbia_card_task_fmri,24.0,0.6666666666666667,71.0,-60.0,0.3333333333333333,8.0,3.0,2.0,"89,71",6.87008222326763,48.0,2148.0,2148.0,,38132,0.0,2.0,stim,poldrack-single-stim,5.0,s568
4.204629449272305,draw_card,2405.0,8.0,1.0,test,columbia_card_task_fmri,29.0,0.75,89.0,-75.0,0.25,8.0,1.0,2.0,"89,71",12.303213279873795,-75.0,2405.0,2405.0,,42926,0.0,1.0,stim,poldrack-single-stim,6.0,s568
-0.017592772949913904,draw_card,3639.0,9.0,0.0,test,columbia_card_task_fmri,17.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,9.0,1.0,2.0,"89,71",1.3657163841151103,17.0,3639.0,3639.0,,48956,0.0,,stim,poldrack-single-stim,7.0,s568
-2.2953705507276942,draw_card,568.0,8.0,0.0,test,columbia_card_task_fmri,17.0,0.75,89.0,-65.0,0.25,9.0,2.0,2.0,"89,71",2.781253510027426,34.0,568.0,568.0,,49526,0.0,,stim,poldrack-single-stim,7.0,s568
-5.223941979299122,end_round,882.0,7.0,0.0,test,columbia_card_task_fmri,17.0,0.7142857142857143,71.0,-65.0,0.2857142857142857,9.0,3.0,2.0,"89,71",4.317188942278868,34.0,882.0,882.0,,50410,0.0,2.0,stim,poldrack-single-stim,7.0,s568
4.304629449272305,draw_card,2537.0,10.0,0.0,test,columbia_card_task_fmri,14.0,0.9,89.0,-95.0,0.1,10.0,1.0,1.0,"89,71",-0.024035554193986286,14.0,2537.0,2537.0,,55202,0.0,,stim,poldrack-single-stim,8.0,s568
3.0935183381611933,draw_card,1270.0,9.0,0.0,test,columbia_card_task_fmri,14.0,0.8888888888888888,89.0,-95.0,0.1111111111111111,10.0,2.0,1.0,"89,71",1.5303531112976927,28.0,1270.0,1270.0,,56474,0.0,,stim,poldrack-single-stim,8.0,s568
