SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stop_response,stopped,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",1180,850.0,,False,,-67388,250.0,stim,0.0,poldrack-categorize,s617
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",560,850.0,,False,,-64779,250.0,stim,1.0,poldrack-categorize,s617
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",410,850.0,,False,,-62171,250.0,stim,2.0,poldrack-categorize,s617
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",498,850.0,,False,,-59560,250.0,stim,3.0,poldrack-categorize,s617
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",321,850.0,,False,,-56955,250.0,stim,4.0,poldrack-categorize,s617
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",501,850.0,,False,,-54348,250.0,stim,5.0,poldrack-categorize,s617
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",431,850.0,,False,,-51739,250.0,stim,6.0,poldrack-categorize,s617
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",549,850.0,,False,,-49136,250.0,stim,7.0,poldrack-categorize,s617
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",452,850.0,,False,,-46530,250.0,stim,8.0,poldrack-categorize,s617
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",393,850.0,,False,,-43921,250.0,stim,9.0,poldrack-categorize,s617
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",469,850.0,,False,,-41317,250.0,stim,10.0,poldrack-categorize,s617
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",363,850.0,,False,,-38708,250.0,stim,11.0,poldrack-categorize,s617
