SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stop_response,stopped,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",707,850.0,,False,,-80152,250.0,stim,0.0,poldrack-categorize,s584
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",522,850.0,,False,,-77539,250.0,stim,1.0,poldrack-categorize,s584
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",593,850.0,,False,,-74924,250.0,stim,2.0,poldrack-categorize,s584
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",479,850.0,,False,,-72312,250.0,stim,3.0,poldrack-categorize,s584
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",465,850.0,,False,,-69704,250.0,stim,4.0,poldrack-categorize,s584
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",770,850.0,,False,,-67101,250.0,stim,5.0,poldrack-categorize,s584
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",385,850.0,,False,,-64492,250.0,stim,6.0,poldrack-categorize,s584
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",541,850.0,,False,,-61885,250.0,stim,7.0,poldrack-categorize,s584
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"89,71",602,850.0,,False,,-59277,250.0,stim,8.0,poldrack-categorize,s584
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",699,850.0,,False,,-56668,250.0,stim,9.0,poldrack-categorize,s584
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",858,850.0,,False,,-54066,250.0,stim,10.0,poldrack-categorize,s584
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"89,71",459,850.0,,False,,-51458,250.0,stim,11.0,poldrack-categorize,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2350.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",451,850.0,89.0,False,,5366,0.0,stim,0.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",319,850.0,89.0,False,,7622,0.0,stim,1.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2450.0,ignore,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",722,850.0,89.0,False,,10076,0.0,stim,2.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2350.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"89,71",800,850.0,89.0,False,,12428,0.0,stim,3.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2650.0,ignore,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",689,850.0,89.0,False,,15084,0.0,stim,4.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"89,71",742,850.0,89.0,False,,17340,0.0,stim,5.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,stop,0.0,89.0,test,motor_selective_stop_signal,,-1.0,True,"89,71",-1,850.0,89.0,True,,19596,0.0,stim,6.0,stop-signal,s584
150.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2450.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",405,850.0,89.0,False,,22049,0.0,stim,7.0,stop-signal,s584
150.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",421,850.0,89.0,False,,24305,0.0,stim,8.0,stop-signal,s584
150.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2550.0,stop,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"89,71",459,850.0,89.0,False,,26860,0.0,stim,9.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",483,850.0,89.0,False,,29116,0.0,stim,10.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2350.0,ignore,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"89,71",559,850.0,89.0,False,,31468,0.0,stim,11.0,stop-signal,s584
100.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,stop,0.0,89.0,test,motor_selective_stop_signal,,-1.0,True,"89,71",-1,850.0,89.0,True,,33725,0.0,stim,12.0,stop-signal,s584
150.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2550.0,stop,0.0,89.0,test,motor_selective_stop_signal,,-1.0,True,"89,71",-1,850.0,89.0,True,,36278,0.0,stim,13.0,stop-signal,s584
