block_duration,coded_response,experiment_exp_id,item_coding,item_text,key_press,options,possible_responses,response,rt,stim_duration,survey,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
9136.0,3.0,survey_medley,forward,I refuse things that are bad for me.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,2522,8500.0,brief,,10147,0.0,,poldrack-single-stim,s605
9612.0,2.0,survey_medley,reverse,I have a hard time breaking bad habits.,82,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",4.0,2498,8500.0,brief,,19764,0.0,,poldrack-single-stim,s605
9612.0,2.0,survey_medley,reverse,I have trouble concentrating.,82,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",4.0,2350,8500.0,brief,,29381,0.0,,poldrack-single-stim,s605
10292.0,3.0,survey_medley,reverse,I say inappropriate things.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,3138,8500.0,brief,,39679,0.0,,poldrack-single-stim,s605
10088.0,3.0,survey_medley,forward,I could do anything I want in the future.,71,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",3.0,3367,8500.0,future_time,,49770,0.0,,poldrack-single-stim,s605
9068.0,4.0,survey_medley,forward,"Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.",82,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82",4.0,5234,8500.0,upps,,58842,0.0,,poldrack-single-stim,s605
10156.0,1.0,survey_medley,reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",5.0,5522,8500.0,grit,,69002,0.0,,poldrack-single-stim,s605
9884.0,4.0,survey_medley,forward,I am a hard worker.,82,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",4.0,1770,8500.0,grit,,78888,0.0,,poldrack-single-stim,s605
9680.0,1.0,survey_medley,reverse,New ideas and projects sometimes distract me from previous ones.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",5.0,2444,8500.0,grit,,88570,0.0,,poldrack-single-stim,s605
9544.0,2.0,survey_medley,reverse,I often act without thinking through all the alternatives.,82,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",4.0,4116,8500.0,brief,,98117,0.0,,poldrack-single-stim,s605
11312.0,1.0,survey_medley,reverse,I often set a goal but later choose to pursue a different one.,77,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",5.0,2644,8500.0,grit,,109436,0.0,,poldrack-single-stim,s605
9612.0,4.0,survey_medley,forward,Many opportunities await me in the future.,82,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",4.0,2619,8500.0,future_time,,119052,0.0,,poldrack-single-stim,s605
9204.0,4.0,survey_medley,forward,My future seems infinite to me.,82,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",4.0,2355,8500.0,future_time,,128258,0.0,,poldrack-single-stim,s605
9544.0,3.0,survey_medley,forward,There is plenty of time left in my life to make new plans.,71,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",3.0,3035,8500.0,future_time,,137806,0.0,,poldrack-single-stim,s605
9476.0,3.0,survey_medley,reverse,I am lazy.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,1864,8500.0,brief,,147287,0.0,,poldrack-single-stim,s605
9204.0,2.0,survey_medley,forward,Setbacks don't discourage me.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",2.0,2797,8500.0,grit,,156493,0.0,,poldrack-single-stim,s605
