EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
0.4641748335908171,draw_card,5224.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-3.816310679951158,12.0,5224.0,5224.0,,8237,0.0,,stim,poldrack-single-stim,1.0,s626
-2.2691584997425154,draw_card,1678.0,5.0,0.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",-1.5809634824796817,24.0,1678.0,1678.0,,9917,0.0,,stim,poldrack-single-stim,1.0,s626
-6.369158499742516,draw_card,1893.0,4.0,0.0,test,columbia_card_task_fmri,12.0,0.75,89.0,-70.0,0.25,6.0,3.0,1.0,"89,71",1.1208165840650182,36.0,1893.0,1893.0,,11811,0.0,,stim,poldrack-single-stim,1.0,s626
-13.202491833075849,end_round,1231.0,3.0,0.0,test,columbia_card_task_fmri,12.0,0.6666666666666667,71.0,-70.0,0.3333333333333333,6.0,4.0,1.0,"89,71",4.263751466588587,36.0,1231.0,1231.0,,13043,0.0,3.0,stim,poldrack-single-stim,1.0,s626
1.297508166924151,draw_card,2016.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-1.2133880630288445,14.0,2016.0,2016.0,,17516,0.0,,stim,poldrack-single-stim,2.0,s626
-1.6691584997425157,draw_card,1581.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",1.2136085234020157,28.0,1581.0,1581.0,,19098,0.0,,stim,poldrack-single-stim,2.0,s626
-6.119158499742516,draw_card,455.0,4.0,1.0,test,columbia_card_task_fmri,14.0,0.75,89.0,-75.0,0.25,6.0,3.0,1.0,"89,71",4.146889188271807,-47.0,455.0,455.0,,19557,0.0,3.0,stim,poldrack-single-stim,2.0,s626
2.964174833590817,draw_card,3067.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-2.7008894655940914,15.0,3067.0,3067.0,,25085,0.0,,stim,poldrack-single-stim,3.0,s626
0.1308415002574832,draw_card,848.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",-0.3833989173880852,30.0,848.0,848.0,,25934,0.0,,stim,poldrack-single-stim,3.0,s626
-4.119158499742516,draw_card,1430.0,4.0,0.0,test,columbia_card_task_fmri,15.0,0.75,89.0,-70.0,0.25,6.0,3.0,1.0,"89,71",2.4176039265849383,45.0,1430.0,1430.0,,27366,0.0,,stim,poldrack-single-stim,3.0,s626
-11.202491833075847,end_round,962.0,3.0,0.0,test,columbia_card_task_fmri,15.0,0.6666666666666667,71.0,-70.0,0.3333333333333333,6.0,4.0,1.0,"89,71",5.675896731165999,45.0,962.0,962.0,,28329,0.0,3.0,stim,poldrack-single-stim,3.0,s626
3.797508166924151,draw_card,3232.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.09757934774945909,17.0,3232.0,3232.0,,34091,0.0,,stim,poldrack-single-stim,4.0,s626
