EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-1.9520257331052784,draw_card,2830.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.10517316601847781,12.0,2830.0,2830.0,,5839,0.0,,stim,poldrack-single-stim,1.0,s585
-4.685359066438611,draw_card,1155.0,5.0,1.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",2.1351401434938317,-58.0,1155.0,1155.0,,6998,0.0,2.0,stim,poldrack-single-stim,1.0,s585
-1.1186923997719445,draw_card,864.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",2.503468025519897,14.0,864.0,864.0,,10120,0.0,,stim,poldrack-single-stim,2.0,s585
-4.0853590664386115,draw_card,743.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",4.9350425176545905,28.0,743.0,743.0,,10865,0.0,,stim,poldrack-single-stim,2.0,s585
-8.535359066438613,draw_card,862.0,4.0,0.0,test,columbia_card_task_fmri,14.0,0.75,89.0,-75.0,0.25,6.0,3.0,1.0,"89,71",7.87308579651555,42.0,862.0,862.0,,11729,0.0,,stim,poldrack-single-stim,2.0,s585
-15.952025733105279,end_round,844.0,3.0,0.0,test,columbia_card_task_fmri,14.0,0.6666666666666667,71.0,-75.0,0.3333333333333333,6.0,4.0,1.0,"89,71",11.289871640329938,42.0,844.0,844.0,,12575,0.0,3.0,stim,poldrack-single-stim,2.0,s585
0.5479742668947216,draw_card,746.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",1.012813802942965,15.0,746.0,746.0,,15711,0.0,,stim,poldrack-single-stim,3.0,s585
-2.285359066438612,draw_card,951.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",3.335096335027675,30.0,951.0,951.0,,16665,0.0,,stim,poldrack-single-stim,3.0,s585
-6.5353590664386125,end_round,993.0,4.0,0.0,test,columbia_card_task_fmri,15.0,0.75,71.0,-70.0,0.25,6.0,3.0,1.0,"89,71",6.141084703674554,30.0,993.0,993.0,,17660,0.0,2.0,stim,poldrack-single-stim,3.0,s585
1.3813076002280555,draw_card,698.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",3.62146198849997,17.0,698.0,698.0,,20956,0.0,,stim,poldrack-single-stim,4.0,s585
-1.6853590664386109,draw_card,761.0,5.0,1.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",6.135005225581022,-58.0,761.0,761.0,,21718,0.0,2.0,stim,poldrack-single-stim,4.0,s585
2.714640933561388,draw_card,459.0,8.0,0.0,test,columbia_card_task_fmri,24.0,0.75,89.0,-60.0,0.25,8.0,1.0,2.0,"89,71",5.708085170233435,24.0,459.0,459.0,,24844,0.0,,stim,poldrack-single-stim,5.0,s585
-0.28535906643861225,draw_card,873.0,7.0,0.0,test,columbia_card_task_fmri,24.0,0.7142857142857143,89.0,-60.0,0.2857142857142857,8.0,2.0,2.0,"89,71",7.282303697736598,48.0,873.0,873.0,,25718,0.0,,stim,poldrack-single-stim,5.0,s585
-4.2853590664386125,draw_card,1286.0,6.0,1.0,test,columbia_card_task_fmri,24.0,0.6666666666666667,89.0,-60.0,0.3333333333333333,8.0,3.0,2.0,"89,71",8.932906798656628,-12.0,1286.0,1286.0,,27005,0.0,3.0,stim,poldrack-single-stim,5.0,s585
2.714640933561388,draw_card,1023.0,8.0,1.0,test,columbia_card_task_fmri,29.0,0.75,89.0,-75.0,0.25,8.0,1.0,2.0,"89,71",14.36812395287846,-75.0,1023.0,1023.0,,30418,0.0,1.0,stim,poldrack-single-stim,6.0,s585
-1.507581288660832,end_round,1640.0,9.0,0.0,test,columbia_card_task_fmri,17.0,0.7777777777777778,71.0,-65.0,0.2222222222222222,9.0,1.0,2.0,"89,71",3.4257493413370135,0.0,1640.0,1640.0,,34449,0.0,0.0,stim,poldrack-single-stim,7.0,s585
2.8146409335613876,draw_card,693.0,10.0,0.0,test,columbia_card_task_fmri,14.0,0.9,89.0,-95.0,0.1,10.0,1.0,1.0,"89,71",2.0351439393262574,14.0,693.0,693.0,,37397,0.0,,stim,poldrack-single-stim,8.0,s585
1.6035298224502752,draw_card,1410.0,9.0,0.0,test,columbia_card_task_fmri,14.0,0.8888888888888888,89.0,-95.0,0.1111111111111111,10.0,2.0,1.0,"89,71",3.5904825848958986,28.0,1410.0,1410.0,,38810,0.0,,stim,poldrack-single-stim,8.0,s585
0.08964093356138775,draw_card,598.0,8.0,0.0,test,columbia_card_task_fmri,14.0,0.875,89.0,-95.0,0.125,10.0,3.0,1.0,"89,71",5.383389906783936,42.0,598.0,598.0,,39410,0.0,,stim,poldrack-single-stim,8.0,s585
-1.8567876378671835,end_round,779.0,7.0,0.0,test,columbia_card_task_fmri,14.0,0.8571428571428572,71.0,-95.0,0.14285714285714285,10.0,4.0,1.0,"89,71",7.477020864615898,42.0,779.0,779.0,,40191,0.0,3.0,stim,poldrack-single-stim,8.0,s585
-1.2853590664386123,draw_card,2791.0,10.0,1.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,"89,71",1.3351711743848576,-65.0,2791.0,2791.0,,45306,0.0,1.0,stim,poldrack-single-stim,9.0,s585
0.31464093356138917,draw_card,1072.0,10.0,0.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,"89,71",2.1351401434938317,17.0,1072.0,1072.0,,48633,0.0,,stim,poldrack-single-stim,10.0,s585
-1.507581288660832,draw_card,1592.0,9.0,0.0,test,columbia_card_task_fmri,17.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,10.0,2.0,2.0,"89,71",3.4257493413370135,34.0,1592.0,1592.0,,50227,0.0,,stim,poldrack-single-stim,10.0,s585
-3.785359066438612,end_round,583.0,8.0,0.0,test,columbia_card_task_fmri,17.0,0.75,71.0,-65.0,0.25,10.0,3.0,2.0,"89,71",4.842087066850635,34.0,583.0,583.0,,50812,0.0,2.0,stim,poldrack-single-stim,10.0,s585
-1.1186923997719445,draw_card,683.0,12.0,0.0,test,columbia_card_task_fmri,13.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,12.0,1.0,2.0,"89,71",0.2674887793236991,13.0,683.0,683.0,,53748,0.0,,stim,poldrack-single-stim,11.0,s585
-2.3762681573477056,end_round,2395.0,11.0,0.0,test,columbia_card_task_fmri,13.0,0.8181818181818181,71.0,-70.0,0.18181818181818182,12.0,2.0,2.0,"89,71",1.3478231288984297,13.0,2395.0,2395.0,,56145,0.0,1.0,stim,poldrack-single-stim,11.0,s585
-1.1186923997719445,draw_card,430.0,12.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-80.0,0.16666666666666666,12.0,1.0,2.0,"89,71",4.739458479296122,15.0,430.0,430.0,,58969,0.0,,stim,poldrack-single-stim,12.0,s585
-2.5580863391658872,draw_card,1537.0,11.0,0.0,test,columbia_card_task_fmri,15.0,0.8181818181818181,89.0,-80.0,0.18181818181818182,12.0,2.0,2.0,"89,71",5.975997779169017,30.0,1537.0,1537.0,,60507,0.0,,stim,poldrack-single-stim,12.0,s585
-4.2853590664386125,end_round,780.0,10.0,0.0,test,columbia_card_task_fmri,15.0,0.8,71.0,-80.0,0.2,12.0,3.0,2.0,"89,71",7.334970288693373,30.0,780.0,780.0,,61290,0.0,2.0,stim,poldrack-single-stim,12.0,s585
-2.085359066438611,draw_card,1248.0,15.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-65.0,0.2,15.0,1.0,3.0,"89,71",0.935187278989055,14.0,1248.0,1248.0,,64932,0.0,,stim,poldrack-single-stim,13.0,s585
-3.213930495010039,draw_card,1170.0,14.0,0.0,test,columbia_card_task_fmri,14.0,0.7857142857142857,89.0,-65.0,0.21428571428571427,15.0,2.0,3.0,"89,71",1.7509012196193616,28.0,1170.0,1170.0,,66105,0.0,,stim,poldrack-single-stim,13.0,s585
-4.516128297207844,draw_card,926.0,13.0,0.0,test,columbia_card_task_fmri,14.0,0.7692307692307692,89.0,-65.0,0.23076923076923078,15.0,3.0,3.0,"89,71",2.6198005636089654,42.0,926.0,926.0,,67033,0.0,,stim,poldrack-single-stim,13.0,s585
-6.0353590664386125,end_round,551.0,12.0,0.0,test,columbia_card_task_fmri,14.0,0.75,71.0,-65.0,0.25,15.0,4.0,3.0,"89,71",3.543092503455778,42.0,551.0,551.0,,67586,0.0,3.0,stim,poldrack-single-stim,13.0,s585
-2.160359066438612,draw_card,847.0,16.0,0.0,test,columbia_card_task_fmri,1.0,0.9375,89.0,-45.0,0.0625,16.0,1.0,1.0,"89,71",-19.52761808453749,1.0,847.0,847.0,,71166,0.0,,stim,poldrack-single-stim,14.0,s585
-2.3520257331052785,draw_card,1779.0,15.0,0.0,test,columbia_card_task_fmri,1.0,0.9333333333333333,89.0,-45.0,0.06666666666666667,16.0,2.0,1.0,"89,71",-19.18813738337318,2.0,1779.0,1779.0,,72947,0.0,,stim,poldrack-single-stim,14.0,s585
-2.5710733521528977,draw_card,911.0,14.0,0.0,test,columbia_card_task_fmri,1.0,0.9285714285714286,89.0,-45.0,0.07142857142857142,16.0,3.0,1.0,"89,71",-18.81585352439891,3.0,911.0,911.0,,73861,0.0,,stim,poldrack-single-stim,14.0,s585
-2.8238206049001504,draw_card,773.0,13.0,0.0,test,columbia_card_task_fmri,1.0,0.9230769230769231,89.0,-45.0,0.07692307692307693,16.0,4.0,1.0,"89,71",-18.405189653292666,4.0,773.0,773.0,,74637,0.0,,stim,poldrack-single-stim,14.0,s585
-3.1186923997719456,draw_card,785.0,12.0,0.0,test,columbia_card_task_fmri,1.0,0.9166666666666666,89.0,-45.0,0.08333333333333333,16.0,5.0,1.0,"89,71",-17.949170745329916,5.0,785.0,785.0,,75424,0.0,,stim,poldrack-single-stim,14.0,s585
-3.4671772482567937,draw_card,980.0,11.0,0.0,test,columbia_card_task_fmri,1.0,0.9090909090909091,89.0,-45.0,0.09090909090909091,16.0,6.0,1.0,"89,71",-17.438952436256955,6.0,980.0,980.0,,76407,0.0,,stim,poldrack-single-stim,14.0,s585
-3.885359066438612,end_round,877.0,10.0,0.0,test,columbia_card_task_fmri,1.0,0.9,71.0,-45.0,0.1,16.0,7.0,1.0,"89,71",-16.86315110125656,6.0,877.0,877.0,,77287,0.0,6.0,stim,poldrack-single-stim,14.0,s585
-1.2228590664386123,draw_card,3306.0,16.0,1.0,test,columbia_card_task_fmri,15.0,0.8125,89.0,-70.0,0.1875,16.0,1.0,3.0,"89,71",2.5116779220063172,-70.0,3306.0,3306.0,,83055,0.0,1.0,stim,poldrack-single-stim,15.0,s585
5.7146409335613875,draw_card,772.0,10.0,0.0,test,columbia_card_task_fmri,30.0,0.7,89.0,-50.0,0.3,10.0,1.0,3.0,"89,71",5.995614991832365,30.0,772.0,772.0,,86152,0.0,,stim,poldrack-single-stim,16.0,s585
3.047974266894727,end_round,1792.0,9.0,0.0,test,columbia_card_task_fmri,30.0,0.6666666666666667,71.0,-50.0,0.3333333333333333,10.0,2.0,3.0,"89,71",7.047340123711191,30.0,1792.0,1792.0,,87947,0.0,1.0,stim,poldrack-single-stim,16.0,s585
5.114640933561388,draw_card,2139.0,15.0,1.0,test,columbia_card_task_fmri,17.0,0.8666666666666667,89.0,-70.0,0.13333333333333333,15.0,1.0,2.0,"89,71",-1.0904112960798038,-70.0,2139.0,2139.0,,92411,0.0,1.0,stim,poldrack-single-stim,17.0,s585
