EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-1.617456696742411,draw_card,3959.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-2.763882536563983,12.0,3959.0,3959.0,,6970,0.0,,stim,poldrack-single-stim,1.0,s609
-4.350790030075744,draw_card,8584.0,5.0,0.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",-0.5234809353887044,24.0,8584.0,8584.0,,15556,0.0,,stim,poldrack-single-stim,1.0,s609
-8.450790030075744,draw_card,5430.0,4.0,0.0,test,columbia_card_task_fmri,12.0,0.75,89.0,-70.0,0.25,6.0,3.0,1.0,"89,71",2.1835578053972995,36.0,5430.0,5430.0,,20987,0.0,,stim,poldrack-single-stim,1.0,s609
-15.284123363409076,end_round,692.0,3.0,0.0,test,columbia_card_task_fmri,12.0,0.6666666666666667,71.0,-70.0,0.3333333333333333,6.0,4.0,1.0,"89,71",5.331684177906766,36.0,692.0,692.0,,21680,0.0,3.0,stim,poldrack-single-stim,1.0,s609
-0.7841233634090772,draw_card,5691.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.15513967908978543,14.0,5691.0,5691.0,,29626,0.0,,stim,poldrack-single-stim,2.0,s609
-3.750790030075744,draw_card,1035.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",2.2765161611922835,28.0,1035.0,1035.0,,30663,0.0,,stim,poldrack-single-stim,2.0,s609
-8.200790030075744,draw_card,2784.0,4.0,0.0,test,columbia_card_task_fmri,14.0,0.75,89.0,-75.0,0.25,6.0,3.0,1.0,"89,71",5.214644036578619,42.0,2784.0,2784.0,,33448,0.0,,stim,poldrack-single-stim,2.0,s609
-15.61745669674241,end_round,486.0,3.0,0.0,test,columbia_card_task_fmri,14.0,0.6666666666666667,71.0,-75.0,0.3333333333333333,6.0,4.0,1.0,"89,71",8.631513359810192,42.0,486.0,486.0,,33936,0.0,3.0,stim,poldrack-single-stim,2.0,s609
0.8825433032575889,draw_card,5635.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-1.6458499462098963,15.0,5635.0,5635.0,,41964,0.0,,stim,poldrack-single-stim,3.0,s609
-1.950790030075745,draw_card,1011.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",0.6765177617325975,30.0,1011.0,1011.0,,42976,0.0,,stim,poldrack-single-stim,3.0,s609
-6.200790030075745,draw_card,4448.0,4.0,0.0,test,columbia_card_task_fmri,15.0,0.75,89.0,-70.0,0.25,6.0,3.0,1.0,"89,71",3.482594707525891,45.0,4448.0,4448.0,,47426,0.0,,stim,poldrack-single-stim,3.0,s609
