EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-1.3120335337040943,draw_card,1207.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.801013774194562,12.0,1207.0,1207.0,,4220,0.0,,stim,poldrack-single-stim,1.0,s584
-4.045366867037427,draw_card,1622.0,5.0,1.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",1.439249995673837,-58.0,1622.0,1622.0,,5847,0.0,2.0,stim,poldrack-single-stim,1.0,s584
-0.47870020037076044,draw_card,923.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",1.8075703734622302,14.0,923.0,923.0,,9030,0.0,,stim,poldrack-single-stim,2.0,s584
-3.445366867037427,draw_card,1251.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",4.239099221258481,28.0,1251.0,1251.0,,10282,0.0,,stim,poldrack-single-stim,2.0,s584
-7.895366867037429,end_round,881.0,4.0,0.0,test,columbia_card_task_fmri,14.0,0.75,71.0,-75.0,0.25,6.0,3.0,1.0,"89,71",7.177095032602789,28.0,881.0,881.0,,11164,0.0,2.0,stim,poldrack-single-stim,2.0,s584
1.1879664662959057,draw_card,747.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",0.31694759710186204,15.0,747.0,747.0,,14303,0.0,,stim,poldrack-single-stim,3.0,s584
-1.6453668670374282,draw_card,969.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",2.6391823374861154,30.0,969.0,969.0,,15274,0.0,,stim,poldrack-single-stim,3.0,s584
-5.895366867037429,end_round,1333.0,4.0,0.0,test,columbia_card_task_fmri,15.0,0.75,71.0,-70.0,0.25,6.0,3.0,1.0,"89,71",5.445121005394231,30.0,1333.0,1333.0,,16610,0.0,2.0,stim,poldrack-single-stim,3.0,s584
2.0212997996292397,draw_card,2144.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",2.9255425460186864,17.0,2144.0,2144.0,,21348,0.0,,stim,poldrack-single-stim,4.0,s584
-1.0453668670374268,draw_card,1076.0,5.0,0.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",5.439041626790246,34.0,1076.0,1076.0,,22425,0.0,,stim,poldrack-single-stim,4.0,s584
