EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-1.381106679100506,draw_card,3269.0,6.0,1.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.06961844554153629,-70.0,3269.0,3269.0,,6286,0.0,1.0,stim,poldrack-single-stim,1.0,s633
-0.5477733457671722,draw_card,3886.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",2.5390225983996544,14.0,3886.0,3886.0,,12498,0.0,,stim,poldrack-single-stim,2.0,s633
-3.514440012433839,end_round,966.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,71.0,-75.0,0.2,6.0,2.0,1.0,"89,71",4.970596972433249,14.0,966.0,966.0,,13464,0.0,1.0,stim,poldrack-single-stim,2.0,s633
1.118893320899494,draw_card,2822.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",1.0483684571875749,15.0,2822.0,2822.0,,18616,0.0,,stim,poldrack-single-stim,3.0,s633
-1.71444001243384,end_round,3063.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.8,71.0,-70.0,0.2,6.0,2.0,1.0,"89,71",3.370650865614735,15.0,3063.0,3063.0,,21680,0.0,1.0,stim,poldrack-single-stim,3.0,s633
1.952226654232828,draw_card,3666.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",3.6570165049986727,17.0,3666.0,3666.0,,28214,0.0,,stim,poldrack-single-stim,4.0,s633
-1.1144400124338385,draw_card,3440.0,5.0,0.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",6.170559627829,34.0,3440.0,3440.0,,31656,0.0,,stim,poldrack-single-stim,4.0,s633
-5.71444001243384,end_round,660.0,4.0,0.0,test,columbia_card_task_fmri,17.0,0.75,71.0,-75.0,0.25,6.0,3.0,1.0,"89,71",9.207643736448944,34.0,660.0,660.0,,32317,0.0,2.0,stim,poldrack-single-stim,4.0,s633
3.28555998756616,draw_card,3345.0,8.0,0.0,test,columbia_card_task_fmri,24.0,0.75,89.0,-60.0,0.25,8.0,1.0,2.0,"89,71",5.743639590773469,24.0,3345.0,3345.0,,38395,0.0,,stim,poldrack-single-stim,5.0,s633
0.28555998756615997,end_round,979.0,7.0,0.0,test,columbia_card_task_fmri,24.0,0.7142857142857143,71.0,-60.0,0.2857142857142857,8.0,2.0,2.0,"89,71",7.317858052866001,24.0,979.0,979.0,,39375,0.0,1.0,stim,poldrack-single-stim,5.0,s633
