"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"10074","13","text","0","10077","0.0-0.0","s513","","","","","","","","","","","","","","","","","","","",""
"42047","89","poldrack-text","1","53127","0.0-1.0","s513","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","42047","500","fmri_response_test","","","","","","","","","","","","","","","",""
"768","71","poldrack-text","2","54396","0.0-2.0","s513","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","768","500","fmri_response_test","","","","","","","","","","","","","","","",""
"9864","","survey-text","3","64768","0.0-3.0","s513","","","","task_setup","{""Q0"":""750""}","","","","","","","","","","","","","","",""
"13478","32","poldrack-single-stim","4","79275","0.0-4.0","s513","","13478","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your index finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","13478","","","","","","","","","","","",""
"1157","89","poldrack-categorize","5","81628","0.0-5.0-0.0-0.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","89","500","practice","0","","","","","","",""
"595","89","poldrack-categorize","6","84233","0.0-5.0-0.0-1.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","89","500","practice","1","","","","","","",""
"600","71","poldrack-categorize","7","86837","0.0-5.0-0.0-2.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","2","","","","","","",""
"531","71","poldrack-categorize","8","89440","0.0-5.0-0.0-3.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","3","","","","","","",""
"952","71","poldrack-categorize","9","92043","0.0-5.0-0.0-4.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","4","","","","","","",""
"1115","71","poldrack-categorize","10","94646","0.0-5.0-0.0-5.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","5","","","","","","",""
"1524","71","poldrack-categorize","11","97249","0.0-5.0-0.0-6.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","6","","","","","","",""
"620","89","poldrack-categorize","12","99853","0.0-5.0-0.0-7.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","7","","","","","","",""
"583","89","poldrack-categorize","13","102456","0.0-5.0-0.0-8.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","89","500","practice","8","","","","","","",""
"500","89","poldrack-categorize","14","105059","0.0-5.0-0.0-9.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","9","","","","","","",""
"880","71","poldrack-categorize","15","107663","0.0-5.0-0.0-10.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","10","","","","","","",""
"687","89","poldrack-categorize","16","110266","0.0-5.0-0.0-11.0","s513","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","11","","","","","","",""
"145201","32","poldrack-text","17","255719","0.0-6.0","s513","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","145201","0","fmri_scanner_wait","","","","","","","","","","","","","","","",""
"7465","84","poldrack-text","18","263185","0.0-7.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","7465","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
