"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"10108","13","text","0","10111","0.0-0.0","s582","","","","","","","","","","","","","","","","","","","",""
"2508","89","poldrack-text","1","13622","0.0-1.0","s582","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2508","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1213","71","poldrack-text","2","15341","0.0-2.0","s582","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1213","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10156","","survey-text","3","26006","0.0-3.0","s582","","","","task_setup","{""Q0"":""1"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"40556","32","poldrack-single-stim","4","67565","0.0-4.0","s582","","40556","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","40556","","","","","","","","","","","",""
"","","call-function","5","67566","0.0-5.0-0.0","s582","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","68071","0.0-5.0-1.0","s582","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","68178","0.0-5.0-2.0","s582","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","7","color","switch","switch","0","","","",""
"1298","89","poldrack-categorize","8","70684","0.0-5.0-3.0","s582","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Orange-Blue","orange","7","color","switch","switch","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","71189","0.0-5.0-4.0","s582","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","71189","0.0-5.0-5.0","s582","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","71692","0.0-5.0-6.0","s582","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","72594","0.0-5.0-7.0","s582","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","8","magnitude","switch","stay","1","","","",""
"531","89","poldrack-categorize","13","75100","0.0-5.0-8.0","s582","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","High-Low","orange","8","magnitude","switch","stay","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","75601","0.0-5.0-9.0","s582","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","75602","0.0-5.0-10.0","s582","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","76107","0.0-5.0-11.0","s582","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","76209","0.0-5.0-12.0","s582","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","7","color","switch","switch","2","","","",""
"703","89","poldrack-categorize","18","78715","0.0-5.0-13.0","s582","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Orange-Blue","orange","7","color","switch","switch","2","true","89","500",""
"-1","-1","poldrack-single-stim","19","79220","0.0-5.0-14.0","s582","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","79220","0.0-5.0-15.0","s582","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","79722","0.0-5.0-16.0","s582","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","80626","0.0-5.0-17.0","s582","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","3","magnitude","switch","switch","3","","","",""
"844","71","poldrack-categorize","23","83132","0.0-5.0-18.0","s582","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","High-Low","orange","3","magnitude","switch","switch","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","83634","0.0-5.0-19.0","s582","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","83634","0.0-5.0-20.0","s582","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","84139","0.0-5.0-21.0","s582","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","85042","0.0-5.0-22.0","s582","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","1","magnitude","stay","stay","4","","","",""
