"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"2441","13","text","0","2443","0.0-0.0","s633","","","","","","","","","","","","","","","","","","","",""
"1636","89","poldrack-text","1","5080","0.0-1.0","s633","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1636","500","fmri_response_test","","","","","","","","","","","","","","","",""
"607","71","poldrack-text","2","6188","0.0-2.0","s633","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","607","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10456","","survey-text","3","17149","0.0-3.0","s633","","","","task_setup","{""Q0"":""50""}","","","","","","","","","","","","","","",""
"31232","32","poldrack-single-stim","4","49408","0.0-4.0","s633","","31232","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your index finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","31232","","","","","","","","","","","",""
"807","71","poldrack-categorize","5","51761","0.0-5.0-0.0-0.0","s633","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","0","","","","","","",""
"513","89","poldrack-categorize","6","54364","0.0-5.0-0.0-1.0","s633","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","1","","","","","","",""
"334","71","poldrack-categorize","7","56966","0.0-5.0-0.0-2.0","s633","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","2","","","","","","",""
"439","89","poldrack-categorize","8","59568","0.0-5.0-0.0-3.0","s633","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","89","500","practice","3","","","","","","",""
"364","71","poldrack-categorize","9","62169","0.0-5.0-0.0-4.0","s633","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","4","","","","","","",""
"450","71","poldrack-categorize","10","64772","0.0-5.0-0.0-5.0","s633","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","5","","","","","","",""
"370","71","poldrack-categorize","11","67374","0.0-5.0-0.0-6.0","s633","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","6","","","","","","",""
"411","89","poldrack-categorize","12","69976","0.0-5.0-0.0-7.0","s633","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","89","500","practice","7","","","","","","",""
