"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"12582","13","text","0","12584","0.0-0.0","s144","","","","","","","","","","","","","","","","","",""
"1138","89","poldrack-text","1","14727","0.0-1.0","s144","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1138","500","fmri_response_test","","","","","","","","","","","","","",""
"489","71","poldrack-text","2","15720","0.0-2.0","s144","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","489","500","fmri_response_test","","","","","","","","","","","","","",""
"43924","32","poldrack-single-stim","3","60149","0.0-3.0","s144","","43924","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","43924","","","","","","","","","","",""
"25148","32","poldrack-text","4","85799","0.0-4.0","s144","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","25148","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1403","84","poldrack-text","5","87202","0.0-5.0","s144","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1403","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","6","87882","0.0-6.0","s144","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","88562","0.0-7.0","s144","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","89242","0.0-8.0","s144","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","89922","0.0-9.0","s144","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
