"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2698","13","text","0","2701","0.0-0.0","s144","","","","","","","","","","","","","","","","","","","",""
"35483","89","poldrack-text","1","39191","0.0-1.0","s144","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","35483","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1468","71","poldrack-text","2","41164","0.0-2.0","s144","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1468","500","fmri_response_test","","","","","","","","","","","","","","","",""
"11533","","survey-text","3","53208","0.0-3.0","s144","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"29504","32","poldrack-single-stim","4","83716","0.0-4.0","s144","","29504","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","29504","","","","","","","","","","","",""
"","","call-function","5","83717","0.0-5.0-0.0","s144","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","84221","0.0-5.0-1.0","s144","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","84326","0.0-5.0-2.0","s144","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","9","color","switch","switch","0","","","",""
"759","89","poldrack-categorize","8","86833","0.0-5.0-3.0","s144","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Orange-Blue","orange","9","color","switch","switch","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","87338","0.0-5.0-4.0","s144","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","87339","0.0-5.0-5.0","s144","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","87841","0.0-5.0-6.0","s144","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","88745","0.0-5.0-7.0","s144","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","3","magnitude","switch","stay","1","","","",""
"416","89","poldrack-categorize","13","91248","0.0-5.0-8.0","s144","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Magnitude","orange","3","magnitude","switch","stay","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","91749","0.0-5.0-9.0","s144","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","91750","0.0-5.0-10.0","s144","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","92256","0.0-5.0-11.0","s144","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","93157","0.0-5.0-12.0","s144","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","6","color","switch","switch","2","","","",""
"345","71","poldrack-categorize","18","95664","0.0-5.0-13.0","s144","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Color","#1F45FC","6","color","switch","switch","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","96169","0.0-5.0-14.0","s144","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","96169","0.0-5.0-15.0","s144","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","96672","0.0-5.0-16.0","s144","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","97574","0.0-5.0-17.0","s144","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","8","magnitude","switch","switch","3","","","",""
"402","71","poldrack-categorize","23","100080","0.0-5.0-18.0","s144","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Magnitude","#1F45FC","8","magnitude","switch","switch","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","100585","0.0-5.0-19.0","s144","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","100585","0.0-5.0-20.0","s144","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","101091","0.0-5.0-21.0","s144","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","101195","0.0-5.0-22.0","s144","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","9","magnitude","stay","stay","4","","","",""
"432","71","poldrack-categorize","28","103701","0.0-5.0-23.0","s144","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Magnitude","orange","9","magnitude","stay","stay","4","true","71","500",""
"-1","-1","poldrack-single-stim","29","104206","0.0-5.0-24.0","s144","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","104206","0.0-5.0-25.0","s144","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","104709","0.0-5.0-26.0","s144","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","104810","0.0-5.0-27.0","s144","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","7","magnitude","stay","stay","5","","","",""
"548","89","poldrack-categorize","33","107320","0.0-5.0-28.0","s144","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Magnitude","#1F45FC","7","magnitude","stay","stay","5","false","71","500",""
"-1","-1","poldrack-single-stim","34","107823","0.0-5.0-29.0","s144","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","107823","0.0-5.0-30.0","s144","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","108327","0.0-5.0-31.0","s144","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","108432","0.0-5.0-32.0","s144","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","7","color","switch","stay","6","","","",""
