"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2256","13","text","0","2258","0.0-0.0","s626","","","","","","","","","","","","","","","","","","","",""
"1474","89","poldrack-text","1","4739","0.0-1.0","s626","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1474","500","fmri_response_test","","","","","","","","","","","","","","","",""
"777","71","poldrack-text","2","6023","0.0-2.0","s626","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","777","500","fmri_response_test","","","","","","","","","","","","","","","",""
"12034","","survey-text","3","18563","0.0-3.0","s626","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"24615","32","poldrack-single-stim","4","44182","0.0-4.0","s626","","24615","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","24615","","","","","","","","","","","",""
"","","call-function","5","44183","0.0-5.0-0.0","s626","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","44687","0.0-5.0-1.0","s626","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","45589","0.0-5.0-2.0","s626","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","4","color","switch","switch","0","","","",""
"1212","89","poldrack-categorize","8","48094","0.0-5.0-3.0","s626","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>4</div>","89,71","1000","practice","Color","orange","4","color","switch","switch","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","48598","0.0-5.0-4.0","s626","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
