"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1977","13","text","0","1979","0.0-0.0","s595","","","","","","","","","","","","","","","","","","","",""
"1964","89","poldrack-text","1","4951","0.0-1.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1964","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1009","71","poldrack-text","2","6464","0.0-2.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1009","500","fmri_response_test","","","","","","","","","","","","","","","",""
"8799","","survey-text","3","15771","0.0-3.0","s595","","","","task_setup","{""Q0"":""1"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"34347","32","poldrack-single-stim","4","51121","0.0-4.0","s595","","34347","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","34347","","","","","","","","","","","",""
"","","call-function","5","51122","0.0-5.0-0.0","s595","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","51628","0.0-5.0-1.0","s595","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","51735","0.0-5.0-2.0","s595","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","9","magnitude","switch","stay","0","","","",""
"1286","89","poldrack-categorize","8","54241","0.0-5.0-3.0","s595","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Magnitude","orange","9","magnitude","switch","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","54745","0.0-5.0-4.0","s595","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","54746","0.0-5.0-5.0","s595","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","55249","0.0-5.0-6.0","s595","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","56151","0.0-5.0-7.0","s595","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","7","magnitude","stay","switch","1","","","",""
"720","89","poldrack-categorize","13","58657","0.0-5.0-8.0","s595","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","High-Low","orange","7","magnitude","stay","switch","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","59159","0.0-5.0-9.0","s595","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","59159","0.0-5.0-10.0","s595","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","59664","0.0-5.0-11.0","s595","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","60567","0.0-5.0-12.0","s595","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","7","magnitude","stay","stay","2","","","",""
"669","89","poldrack-categorize","18","63073","0.0-5.0-13.0","s595","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","High-Low","orange","7","magnitude","stay","stay","2","true","89","500",""
