"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","condition","exp_stage","trial_num","correct_response","correct","exp_id"
"1960","13","text","0","1962","0.0-0.0","s595","","","","","","","","","","","","","",""
"3437","89","poldrack-text","1","6405","0.0-1.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3437","500","fmri_response_test","","","","","","","","","",""
"1149","71","poldrack-text","2","8058","0.0-2.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1149","500","fmri_response_test","","","","","","","","","",""
"18044","","survey-text","3","26613","0.0-3.0","s595","","","","task_setup","{""Q0"":""3"",""Q1"":""3""}","","","","","","","","",""
"25645","32","poldrack-single-stim","4","53262","0.0-4.0","s595","","25645","500","instructions","","<div class = centerbox><p style = ""font-size:40px"" class = center-block-text>Target Pair (press index finger):</p><p class = center-block-text><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png"" ></img>&nbsp&nbsp&nbsp...followed by...&nbsp&nbsp&nbsp<img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png"" ></img><br></br></p><p style = ""font-size:40px"" class = center-block-text>Otherwise press middle finger</div>","32","25645","","","","","",""
"-1","-1","poldrack-single-stim","5","54269","0.0-5.0-0.0","s595","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","AX","practice","0","","",""
"-1","-1","poldrack-single-stim","6","56271","0.0-5.0-1.0","s595","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"632","89","poldrack-single-stim","7","57972","0.0-5.0-2.0","s595","","1700","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","AX","practice","0","89","true",""
"-1","-1","poldrack-single-stim","8","58478","0.0-5.0-3.0","s595","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","1","","",""
"-1","-1","poldrack-single-stim","9","58980","0.0-5.0-4.0","s595","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","AY","practice","1","","",""
"-1","-1","poldrack-single-stim","10","60985","0.0-5.0-5.0","s595","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"680","71","poldrack-single-stim","11","63487","0.0-5.0-6.0","s595","","2500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71","500","AY","practice","1","71","true",""
"-1","-1","poldrack-single-stim","12","63993","0.0-5.0-7.0","s595","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","2","","",""
"-1","-1","poldrack-single-stim","13","64495","0.0-5.0-8.0","s595","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","AX","practice","2","","",""
"-1","-1","poldrack-single-stim","14","66500","0.0-5.0-9.0","s595","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"769","89","poldrack-single-stim","15","68003","0.0-5.0-10.0","s595","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","AX","practice","2","89","true",""
"-1","-1","poldrack-single-stim","16","68506","0.0-5.0-11.0","s595","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","3","","",""
"-1","-1","poldrack-single-stim","17","69009","0.0-5.0-12.0","s595","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","AX","practice","3","","",""
"-1","-1","poldrack-single-stim","18","71012","0.0-5.0-13.0","s595","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
