"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1540","13","text","0","1542","0.0-0.0","s634","","","","","","","","","","","","","","","","","",""
"821","89","poldrack-text","1","3366","0.0-1.0","s634","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","821","500","fmri_response_test","","","","","","","","","","","","","",""
"374","71","poldrack-text","2","4241","0.0-2.0","s634","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","374","500","fmri_response_test","","","","","","","","","","","","","",""
"35558","32","poldrack-single-stim","3","40301","0.0-3.0","s634","","35558","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","35558","","","","","","","","","","",""
"27160","32","poldrack-text","4","67962","0.0-4.0","s634","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","27160","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1323","84","poldrack-text","5","69285","0.0-5.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1323","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","6","69965","0.0-6.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","70645","0.0-7.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","71326","0.0-8.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","72006","0.0-9.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","72686","0.0-10.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","73366","0.0-11.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","74046","0.0-12.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","13","74726","0.0-13.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","75406","0.0-14.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
