"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2059","13","text","0","2062","0.0-0.0","s634","","","","","","","","","","","","","","","","","","","",""
"970","89","poldrack-text","1","4034","0.0-1.0","s634","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","970","500","fmri_response_test","","","","","","","","","","","","","","","",""
"560","71","poldrack-text","2","5096","0.0-2.0","s634","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","560","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10230","","survey-text","3","15832","0.0-3.0","s634","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"35447","32","poldrack-single-stim","4","52281","0.0-4.0","s634","","35447","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","35447","","","","","","","","","","","",""
"","","call-function","5","52281","0.0-5.0-0.0","s634","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","52783","0.0-5.0-1.0","s634","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","53685","0.0-5.0-2.0","s634","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","7","magnitude","stay","stay","0","","","",""
"488","71","poldrack-categorize","8","56188","0.0-5.0-3.0","s634","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","High-Low","orange","7","magnitude","stay","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","56690","0.0-5.0-4.0","s634","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","56690","0.0-5.0-5.0","s634","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","57191","0.0-5.0-6.0","s634","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","57293","0.0-5.0-7.0","s634","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","4","magnitude","stay","switch","1","","","",""
"648","89","poldrack-categorize","13","59795","0.0-5.0-8.0","s634","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>4</div>","89,71","1000","practice","Magnitude","orange","4","magnitude","stay","switch","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","60296","0.0-5.0-9.0","s634","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","60296","0.0-5.0-10.0","s634","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","60798","0.0-5.0-11.0","s634","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","60899","0.0-5.0-12.0","s634","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","7","color","switch","switch","2","","","",""
"501","71","poldrack-categorize","18","63401","0.0-5.0-13.0","s634","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Orange-Blue","#1F45FC","7","color","switch","switch","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","63902","0.0-5.0-14.0","s634","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","63902","0.0-5.0-15.0","s634","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","64404","0.0-5.0-16.0","s634","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","64505","0.0-5.0-17.0","s634","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","8","color","stay","switch","3","","","",""
"538","71","poldrack-categorize","23","67007","0.0-5.0-18.0","s634","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Color","orange","8","color","stay","switch","3","false","89","500",""
"-1","-1","poldrack-single-stim","24","67508","0.0-5.0-19.0","s634","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","67508","0.0-5.0-20.0","s634","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","68009","0.0-5.0-21.0","s634","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","68110","0.0-5.0-22.0","s634","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","3","magnitude","switch","stay","4","","","",""
"564","89","poldrack-categorize","28","70612","0.0-5.0-23.0","s634","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","High-Low","#1F45FC","3","magnitude","switch","stay","4","true","89","500",""
"-1","-1","poldrack-single-stim","29","71113","0.0-5.0-24.0","s634","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","71113","0.0-5.0-25.0","s634","","","","set_stims","","","","","","","","","","","","","","","",""
