"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"3362","13","text","0","3364","0.0-0.0","s609","","","","","","","","","","","","","","","","","",""
"2219","89","poldrack-text","1","6590","0.0-1.0","s609","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2219","500","fmri_response_test","","","","","","","","","","","","","",""
"1533","71","poldrack-text","2","8629","0.0-2.0","s609","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1533","500","fmri_response_test","","","","","","","","","","","","","",""
"39744","32","poldrack-single-stim","3","48878","0.0-3.0","s609","","39744","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","39744","","","","","","","","","","",""
"30009","32","poldrack-text","4","79392","0.0-4.0","s609","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","30009","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"2668","84","poldrack-text","5","82061","0.0-5.0","s609","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2668","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","6","82741","0.0-6.0","s609","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","83421","0.0-7.0","s609","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","84101","0.0-8.0","s609","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","84781","0.0-9.0","s609","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","85461","0.0-10.0","s609","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","86141","0.0-11.0","s609","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
