"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"5694","13","text","0","5696","0.0-0.0","s609","","","","","","","","","","","","","","","","","","","",""
"1353","89","poldrack-text","1","8054","0.0-1.0","s609","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1353","500","fmri_response_test","","","","","","","","","","","","","","","",""
"900","71","poldrack-text","2","9454","0.0-2.0","s609","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","900","500","fmri_response_test","","","","","","","","","","","","","","","",""
"17114","","survey-text","3","27077","0.0-3.0","s609","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"32536","32","poldrack-single-stim","4","60617","0.0-4.0","s609","","32536","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","32536","","","","","","","","","","","",""
"","","call-function","5","60617","0.0-5.0-0.0","s609","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","61120","0.0-5.0-1.0","s609","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","61222","0.0-5.0-2.0","s609","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","9","color","stay","stay","0","","","",""
"922","89","poldrack-categorize","8","63728","0.0-5.0-3.0","s609","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Color","orange","9","color","stay","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","64233","0.0-5.0-4.0","s609","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","64233","0.0-5.0-5.0","s609","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","64736","0.0-5.0-6.0","s609","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","64839","0.0-5.0-7.0","s609","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","8","magnitude","switch","stay","1","","","",""
"713","71","poldrack-categorize","13","67344","0.0-5.0-8.0","s609","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","High-Low","#1F45FC","8","magnitude","switch","stay","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","67848","0.0-5.0-9.0","s609","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","67848","0.0-5.0-10.0","s609","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","68351","0.0-5.0-11.0","s609","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","69253","0.0-5.0-12.0","s609","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","3","magnitude","stay","switch","2","","","",""
