"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","condition","exp_stage","trial_num","correct_response","correct","exp_id"
"1729","13","text","0","1731","0.0-0.0","s642","","","","","","","","","","","","","",""
"3236","89","poldrack-text","1","5972","0.0-1.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3236","500","fmri_response_test","","","","","","","","","",""
"1652","71","poldrack-text","2","8130","0.0-2.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1652","500","fmri_response_test","","","","","","","","","",""
"13395","","survey-text","3","22036","0.0-3.0","s642","","","","task_setup","{""Q0"":""4"",""Q1"":""6""}","","","","","","","","",""
"27771","32","poldrack-single-stim","4","50811","0.0-4.0","s642","","27771","500","instructions","","<div class = centerbox><p style = ""font-size:40px"" class = center-block-text>Target Pair (press index finger):</p><p class = center-block-text><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png"" ></img>&nbsp&nbsp&nbsp...followed by...&nbsp&nbsp&nbsp<img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png"" ></img><br></br></p><p style = ""font-size:40px"" class = center-block-text>Otherwise press middle finger</div>","32","27771","","","","","",""
"-1","-1","poldrack-single-stim","5","51822","0.0-5.0-0.0","s642","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","practice","0","","",""
"-1","-1","poldrack-single-stim","6","53829","0.0-5.0-1.0","s642","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"306","89","poldrack-single-stim","7","56134","0.0-5.0-2.0","s642","","2300","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","practice","0","89","true",""
"-1","-1","poldrack-single-stim","8","56642","0.0-5.0-3.0","s642","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","1","","",""
"-1","-1","poldrack-single-stim","9","57143","0.0-5.0-4.0","s642","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","BY","practice","1","","",""
"-1","-1","poldrack-single-stim","10","59149","0.0-5.0-5.0","s642","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"267","71","poldrack-single-stim","11","60655","0.0-5.0-6.0","s642","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","BY","practice","1","71","true",""
"-1","-1","poldrack-single-stim","12","61159","0.0-5.0-7.0","s642","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","2","","",""
"-1","-1","poldrack-single-stim","13","61666","0.0-5.0-8.0","s642","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","BY","practice","2","","",""
