"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1581","13","text","0","1583","0.0-0.0","s533","","","","","","","","","","","","","","","","","",""
"1495","89","poldrack-text","1","4082","0.0-1.0","s533","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1495","500","fmri_response_test","","","","","","","","","","","","","",""
"782","71","poldrack-text","2","5366","0.0-2.0","s533","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","782","500","fmri_response_test","","","","","","","","","","","","","",""
"1329","32","poldrack-single-stim","3","7199","0.0-3.0","s533","","1329","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","1329","","","","","","","","","","",""
"37714","32","poldrack-text","4","45416","0.0-4.0","s533","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","37714","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"2027","84","poldrack-text","5","47443","0.0-5.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2027","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","6","48123","0.0-6.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","48803","0.0-7.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","8","49483","0.0-8.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","50163","0.0-9.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","50843","0.0-10.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","51523","0.0-11.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","52203","0.0-12.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","52883","0.0-13.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","53563","0.0-14.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","54243","0.0-15.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","16","54923","0.0-16.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","17","55603","0.0-17.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","18","56283","0.0-18.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","19","56963","0.0-19.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","20","57643","0.0-20.0","s533","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","58646","0.0-21.0","s533","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","60148","0.0-22.0","s533","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","","","",""
"2407","89","poldrack-single-stim","23","63058","0.0-23.0-0.0-0.0","s533","","2407","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Game Round: 1</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Loss Amount: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gain Amount: 12</div></div>    <div class = titlebox><div class = game-text>How many cards do you want to take? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards>Number of Loss Cards: 1</div></div>   <div class = titleboxRight><div class = game-text id = current_round>Current Round Points: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","2407","test","1","1","6","1","12","-70","-70","true","",""
"-1","-1","poldrack-single-stim","24","65380","0.0-23.0-1.0","s533","","2318","0","ITI","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Game Round: 1</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Loss Amount: -70</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gain Amount: 12</div></div>    <div class = titlebox><div class = game-text>How many cards do you want to take? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards>Number of Loss Cards: 1</div></div>   <div class = titleboxRight><div class = game-text id = current_round>Current Round Points: -70</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/loss.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","none","2250","","","","","","","","","","",""
"1168","89","poldrack-single-stim","25","66550","0.0-23.1-0.1-0.1","s533","","1168","0","stim","<div class = cct-box><div class = titleBigBox>   <div class = titleboxLeft><div class = game-text id = game_round>Game Round: 2</div></div>   <div class = titleboxLeft1><div class = game-text id = loss_amount>Loss Amount: -75</div></div>    <div class = titleboxMiddle1><div class = game-text id = gain_amount>Gain Amount: 14</div></div>    <div class = titlebox><div class = game-text>How many cards do you want to take? </div></div>     <div class = titleboxRight1><div class = game-text id = num_loss_cards>Number of Loss Cards: 1</div></div>   <div class = titleboxRight><div class = game-text id = current_round>Current Round Points: 0</div></div><div class = cardbox><div class = square><input type='image' id = 1 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 2 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 3 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 4 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 5 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div><div class = square><input type='image' id = 6 class = 'card_image' src='/static/experiments/columbia_card_task_hot/images/beforeChosen.png'></div></div>","89,71","1168","test","2","1","6","1","14","-75","14","false","",""
