"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2276","13","text","0","2278","0.0-0.0","s533","","","","","","","","","","","","","","","","","","","",""
"1558","89","poldrack-text","1","4841","0.0-1.0","s533","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1558","500","fmri_response_test","","","","","","","","","","","","","","","",""
"762","71","poldrack-text","2","6105","0.0-2.0","s533","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","762","500","fmri_response_test","","","","","","","","","","","","","","","",""
"9370","","survey-text","3","15981","0.0-3.0","s533","","","","task_setup","{""Q0"":""2"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"24216","32","poldrack-single-stim","4","41201","0.0-4.0","s533","","24216","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","24216","","","","","","","","","","","",""
"","","call-function","5","41202","0.0-5.0-0.0","s533","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","41705","0.0-5.0-1.0","s533","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","42607","0.0-5.0-2.0","s533","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","3","magnitude","switch","stay","0","","","",""
"963","71","poldrack-categorize","8","45112","0.0-5.0-3.0","s533","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Magnitude","orange","3","magnitude","switch","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","45616","0.0-5.0-4.0","s533","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","45617","0.0-5.0-5.0","s533","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","46119","0.0-5.0-6.0","s533","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","46221","0.0-5.0-7.0","s533","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","8","magnitude","stay","stay","1","","","",""
"974","89","poldrack-categorize","13","48725","0.0-5.0-8.0","s533","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Magnitude","orange","8","magnitude","stay","stay","1","true","89","500",""
