"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1995","13","text","0","2000","0.0-0.0","s596","","","","","","","","","","","","","","","","","","","",""
"5956","89","poldrack-text","1","8960","0.0-1.0","s596","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","5956","500","fmri_response_test","","","","","","","","","","","","","","","",""
"793","71","poldrack-text","2","10256","0.0-2.0","s596","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","793","500","fmri_response_test","","","","","","","","","","","","","","","",""
"22267","","survey-text","3","33030","0.0-3.0","s596","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"30789","32","poldrack-single-stim","4","64823","0.0-4.0","s596","","30789","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","30789","","","","","","","","","","","",""
"","","call-function","5","64823","0.0-5.0-0.0","s596","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","65329","0.0-5.0-1.0","s596","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","65433","0.0-5.0-2.0","s596","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","8","color","stay","switch","0","","","",""
"729","89","poldrack-categorize","8","67939","0.0-5.0-3.0","s596","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Orange-Blue","orange","8","color","stay","switch","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","68444","0.0-5.0-4.0","s596","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","68444","0.0-5.0-5.0","s596","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","68946","0.0-5.0-6.0","s596","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","69048","0.0-5.0-7.0","s596","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","2","color","stay","switch","1","","","",""
"697","89","poldrack-categorize","13","71555","0.0-5.0-8.0","s596","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Color","orange","2","color","stay","switch","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","72059","0.0-5.0-9.0","s596","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","72059","0.0-5.0-10.0","s596","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","72562","0.0-5.0-11.0","s596","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","72668","0.0-5.0-12.0","s596","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","orange","9","magnitude","switch","stay","2","","","",""
"759","71","poldrack-categorize","18","75171","0.0-5.0-13.0","s596","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","High-Low","orange","9","magnitude","switch","stay","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","75674","0.0-5.0-14.0","s596","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","75674","0.0-5.0-15.0","s596","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","76177","0.0-5.0-16.0","s596","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","77081","0.0-5.0-17.0","s596","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","2","color","switch","stay","3","","","",""
"581","89","poldrack-categorize","23","79592","0.0-5.0-18.0","s596","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Color","orange","2","color","switch","stay","3","true","89","500",""
