"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"2419","13","text","0","2421","0.0-0.0","s625","","","","","","","","","","","","","","","","","",""
"6656","89","poldrack-text","1","10079","0.0-1.0","s625","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","6656","500","fmri_response_test","","","","","","","","","","","","","",""
"870","71","poldrack-text","2","11450","0.0-2.0","s625","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","870","500","fmri_response_test","","","","","","","","","","","","","",""
"42376","32","poldrack-single-stim","3","54329","0.0-3.0","s625","","42376","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","42376","","","","","","","","","","",""
"24131","32","poldrack-text","4","78961","0.0-4.0","s625","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","24131","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1516","84","poldrack-text","5","80477","0.0-5.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1516","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","6","81158","0.0-6.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","81838","0.0-7.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","82518","0.0-8.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","83198","0.0-9.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","83878","0.0-10.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","84558","0.0-11.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","85238","0.0-12.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","13","85918","0.0-13.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","86598","0.0-14.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","87278","0.0-15.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","87958","0.0-16.0","s625","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
