"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","condition","exp_stage","trial_num","correct_response","correct","exp_id"
"1741","13","text","0","1744","0.0-0.0","s609","","","","","","","","","","","","","",""
"3050","89","poldrack-text","1","5800","0.0-1.0","s609","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3050","500","fmri_response_test","","","","","","","","","",""
"724","71","poldrack-text","2","7024","0.0-2.0","s609","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","724","500","fmri_response_test","","","","","","","","","",""
"17022","","survey-text","3","24554","0.0-3.0","s609","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","",""
"21956","32","poldrack-single-stim","4","47514","0.0-4.0","s609","","21956","500","instructions","","<div class = centerbox><p style = ""font-size:40px"" class = center-block-text>Target Pair (press index finger):</p><p class = center-block-text><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png"" ></img>&nbsp&nbsp&nbsp...followed by...&nbsp&nbsp&nbsp<img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png"" ></img><br></br></p><p style = ""font-size:40px"" class = center-block-text>Otherwise press middle finger</div>","32","21956","","","","","",""
"-1","-1","poldrack-single-stim","5","48524","0.0-5.0-0.0","s609","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","AY","practice","0","","",""
"-1","-1","poldrack-single-stim","6","50530","0.0-5.0-1.0","s609","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"-1","-1","poldrack-single-stim","7","53035","0.0-5.0-2.0","s609","","2500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71","500","AY","practice","0","71","false",""
"-1","-1","poldrack-single-stim","8","53538","0.0-5.0-3.0","s609","","500","0","feedback","","<div class = centerbox><div class = center-text>Respond Faster!</p></div>","none","500","","practice","1","","",""
"-1","-1","poldrack-single-stim","9","54043","0.0-5.0-4.0","s609","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","BX","practice","1","","",""
"-1","-1","poldrack-single-stim","10","56047","0.0-5.0-5.0","s609","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"278","71","poldrack-single-stim","11","57549","0.0-5.0-6.0","s609","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","BX","practice","1","71","true",""
"-1","-1","poldrack-single-stim","12","58055","0.0-5.0-7.0","s609","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","2","","",""
