"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1714","13","text","0","1715","0.0-0.0","s554","","","","","","","","","","","","","","","","","","","",""
"2449","89","poldrack-text","1","5168","0.0-1.0","s554","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2449","500","fmri_response_test","","","","","","","","","","","","","","","",""
"537","71","poldrack-text","2","6207","0.0-2.0","s554","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","537","500","fmri_response_test","","","","","","","","","","","","","","","",""
"12589","","survey-text","3","19302","0.0-3.0","s554","","","","task_setup","{""Q0"":""2"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"10141","32","poldrack-single-stim","4","30446","0.0-4.0","s554","","10141","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","10141","","","","","","","","","","","",""
"","","call-function","5","30447","0.0-5.0-0.0","s554","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","30950","0.0-5.0-1.0","s554","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","31054","0.0-5.0-2.0","s554","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","7","magnitude","switch","switch","0","","","",""
"1302","89","poldrack-categorize","8","33560","0.0-5.0-3.0","s554","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Magnitude","#1F45FC","7","magnitude","switch","switch","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","34063","0.0-5.0-4.0","s554","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","34064","0.0-5.0-5.0","s554","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","34566","0.0-5.0-6.0","s554","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","35468","0.0-5.0-7.0","s554","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","3","color","switch","switch","1","","","",""
