"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2299","13","text","0","2301","0.0-0.0","s649","","","","","","","","","","","","","","","","","","","",""
"1149","89","poldrack-text","1","4454","0.0-1.0","s649","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1149","500","fmri_response_test","","","","","","","","","","","","","","","",""
"625","71","poldrack-text","2","5581","0.0-2.0","s649","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","625","500","fmri_response_test","","","","","","","","","","","","","","","",""
"7817","","survey-text","3","13905","0.0-3.0","s649","","","","task_setup","{""Q0"":""1"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"30334","32","poldrack-single-stim","4","45242","0.0-4.0","s649","","30334","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","30334","","","","","","","","","","","",""
"","","call-function","5","45243","0.0-5.0-0.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","45746","0.0-5.0-1.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","46649","0.0-5.0-2.0","s649","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","7","magnitude","stay","stay","0","","","",""
"1702","89","poldrack-categorize","8","49154","0.0-5.0-3.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","High-Low","orange","7","magnitude","stay","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","49658","0.0-5.0-4.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","49658","0.0-5.0-5.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","50161","0.0-5.0-6.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","51064","0.0-5.0-7.0","s649","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","7","magnitude","stay","stay","1","","","",""
"902","89","poldrack-categorize","13","53569","0.0-5.0-8.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","High-Low","orange","7","magnitude","stay","stay","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","54072","0.0-5.0-9.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","54072","0.0-5.0-10.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","54575","0.0-5.0-11.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","55477","0.0-5.0-12.0","s649","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","2","magnitude","stay","switch","2","","","",""
"628","71","poldrack-categorize","18","57982","0.0-5.0-13.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>2</div>","89,71","1000","practice","Magnitude","#1F45FC","2","magnitude","stay","switch","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","58485","0.0-5.0-14.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","58485","0.0-5.0-15.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","58987","0.0-5.0-16.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","59889","0.0-5.0-17.0","s649","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","1","color","switch","stay","3","","","",""
"491","89","poldrack-categorize","23","62393","0.0-5.0-18.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Orange-Blue","orange","1","color","switch","stay","3","true","89","500",""
"-1","-1","poldrack-single-stim","24","62896","0.0-5.0-19.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","62896","0.0-5.0-20.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","63399","0.0-5.0-21.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","64300","0.0-5.0-22.0","s649","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","6","magnitude","switch","switch","4","","","",""
"1137","89","poldrack-categorize","28","66804","0.0-5.0-23.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Magnitude","#1F45FC","6","magnitude","switch","switch","4","true","89","500",""
"-1","-1","poldrack-single-stim","29","67307","0.0-5.0-24.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","67307","0.0-5.0-25.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","67809","0.0-5.0-26.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","68712","0.0-5.0-27.0","s649","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","8","magnitude","stay","switch","5","","","",""
"788","89","poldrack-categorize","33","71215","0.0-5.0-28.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","High-Low","#1F45FC","8","magnitude","stay","switch","5","true","89","500",""
"-1","-1","poldrack-single-stim","34","71718","0.0-5.0-29.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","71718","0.0-5.0-30.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","72221","0.0-5.0-31.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","72324","0.0-5.0-32.0","s649","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","2","color","switch","stay","6","","","",""
"1249","71","poldrack-categorize","38","74829","0.0-5.0-33.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>2</div>","89,71","1000","practice","Orange-Blue","#1F45FC","2","color","switch","stay","6","true","71","500",""
"-1","-1","poldrack-single-stim","39","75331","0.0-5.0-34.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","75331","0.0-5.0-35.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","75833","0.0-5.0-36.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","75936","0.0-5.0-37.0","s649","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","1","color","stay","stay","7","","","",""
"913","89","poldrack-categorize","43","78441","0.0-5.0-38.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Orange-Blue","orange","1","color","stay","stay","7","true","89","500",""
"-1","-1","poldrack-single-stim","44","78944","0.0-5.0-39.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","45","78944","0.0-5.0-40.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","46","79447","0.0-5.0-41.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","47","79550","0.0-5.0-42.0","s649","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","4","color","stay","stay","8","","","",""
"1104","71","poldrack-categorize","48","82054","0.0-5.0-43.0","s649","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>4</div>","89,71","1000","practice","Orange-Blue","#1F45FC","4","color","stay","stay","8","true","71","500",""
"-1","-1","poldrack-single-stim","49","82557","0.0-5.0-44.0","s649","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","50","82557","0.0-5.0-45.0","s649","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","51","83059","0.0-5.0-46.0","s649","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","52","83962","0.0-5.0-47.0","s649","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","8","magnitude","switch","stay","9","","","",""
